x,y_pred
88.1,0.35244444
88.2,0.35243672
88.30000000000001,0.35242912
88.4,0.3524215
88.5,0.35241386
88.6,0.35240632
88.7,0.35239875
88.80000000000001,0.35239124
88.9,0.35238373
89.0,0.35237628
89.1,0.3523689
89.2,0.35236147
89.30000000000001,0.35235405
89.4,0.35234663
89.5,0.35233933
89.6,0.352332
89.7,0.3523247
89.80000000000001,0.35231745
89.9,0.35231024
90.0,0.35230303
90.1,0.35229585
90.2,0.35228863
90.30000000000001,0.35228154
90.4,0.3522744
90.5,0.3522673
90.6,0.35226023
90.7,0.3522532
90.80000000000001,0.35224614
90.9,0.3522392
91.0,0.35223216
91.1,0.35222524
91.2,0.3522183
91.30000000000001,0.3522114
91.4,0.3522045
91.5,0.35219762
91.6,0.3521908
91.7,0.35218394
91.80000000000001,0.35217714
91.9,0.35217035
92.0,0.3521636
92.1,0.3521569
92.2,0.3521502
92.30000000000001,0.35214344
92.4,0.3521368
92.5,0.35213012
92.6,0.3521235
92.7,0.35211688
92.80000000000001,0.35211033
92.9,0.35210377
93.0,0.3520972
93.1,0.35209066
93.2,0.35208416
93.30000000000001,0.3520777
93.4,0.3520712
93.5,0.35206476
93.6,0.35205832
93.7,0.35205194
93.80000000000001,0.35204557
93.9,0.35203916
94.0,0.35203278
94.1,0.35202646
94.2,0.3520202
94.30000000000001,0.35201386
94.4,0.35200757
94.5,0.3520013
94.6,0.35199508
94.7,0.35198885
94.80000000000001,0.35198265
94.9,0.35197648
95.0,0.35197031
95.1,0.35196418
95.2,0.35195804
95.30000000000001,0.3519519
95.4,0.35194582
95.5,0.35193974
95.6,0.3519337
95.7,0.35192764
95.80000000000001,0.3519216
95.9,0.3519156
96.0,0.3519096
96.1,0.35190362
96.2,0.3518977
96.30000000000001,0.35189173
96.4,0.3518858
96.5,0.35187986
96.6,0.351874
96.7,0.35186815
96.80000000000001,0.3518623
96.9,0.35185638
97.0,0.3518506
97.1,0.3518448
97.2,0.35183898
97.30000000000001,0.35183322
97.4,0.35182744
97.5,0.3518217
97.6,0.35181594
97.7,0.35181022
97.80000000000001,0.3518045
97.9,0.3517988
98.0,0.3517931
98.1,0.35178748
98.2,0.35178185
98.30000000000001,0.35177618
98.4,0.35177058
98.5,0.35176498
98.6,0.3517594
98.7,0.35175383
98.80000000000001,0.35174826
98.9,0.35174268
99.0,0.3517372
99.1,0.35173166
99.2,0.3517261
99.30000000000001,0.35172066
99.4,0.35171518
99.5,0.3517097
99.6,0.35170427
99.7,0.35169885
99.80000000000001,0.35169342
99.9,0.351688
100.0,0.3516826
100.1,0.35167724
100.2,0.3516719
100.30000000000001,0.3516665
100.4,0.35166112
100.5,0.35165587
100.6,0.3516505
100.7,0.3516452
100.80000000000001,0.35163993
100.9,0.35163462
101.0,0.35162938
101.1,0.3516241
101.2,0.35161883
101.30000000000001,0.35161367
101.4,0.3516084
101.5,0.3516032
101.6,0.35159802
101.7,0.35159284
101.80000000000001,0.35158762
101.9,0.35158253
102.0,0.3515773
102.1,0.3515722
102.2,0.3515671
102.30000000000001,0.35156196
102.4,0.35155687
102.5,0.35155174
102.6,0.35154667
102.7,0.3515416
102.80000000000001,0.35153657
102.9,0.3515315
103.0,0.3515265
103.1,0.35152146
103.2,0.35151646
103.30000000000001,0.35151145
103.4,0.35150644
103.5,0.35150146
103.6,0.35149652
103.7,0.35149157
103.80000000000001,0.35148662
103.9,0.35148168
104.0,0.35147673
104.1,0.3514718
104.2,0.35146695
104.30000000000001,0.351462
104.4,0.35145712
104.5,0.35145223
104.6,0.35144737
104.7,0.35144252
104.80000000000001,0.35143766
104.9,0.35143286
105.0,0.351428
105.1,0.3514232
105.2,0.35141838
105.30000000000001,0.3514136
105.4,0.3514088
105.5,0.35140404
105.6,0.3513992
105.7,0.3513945
105.80000000000001,0.3513897
105.9,0.351385
106.0,0.3513803
106.1,0.35137555
106.2,0.35137084
106.30000000000001,0.35136613
106.4,0.35136142
106.5,0.35135671
106.6,0.35135204
106.7,0.35134736
106.80000000000001,0.35134268
106.9,0.35133806
107.0,0.3513334
107.1,0.3513288
107.2,0.35132417
107.30000000000001,0.35131955
107.4,0.3513149
107.5,0.3513103
107.6,0.35130572
107.7,0.35130113
107.80000000000001,0.35129654
107.9,0.35129195
108.0,0.3512874
108.1,0.35128286
108.2,0.3512783
108.30000000000001,0.35127378
108.4,0.35126925
108.5,0.35126472
108.6,0.35126024
108.7,0.3512557
108.80000000000001,0.35125118
108.9,0.35124668
109.0,0.35124224
109.1,0.35123774
109.2,0.35123327
109.30000000000001,0.35122886
109.4,0.35122442
109.5,0.35121995
109.6,0.35121554
109.7,0.3512111
109.80000000000001,0.35120666
109.9,0.35120225
110.0,0.35119787
110.1,0.35119343
110.2,0.35118902
110.30000000000001,0.35118467
110.4,0.35118026
110.5,0.3511759
110.6,0.35117152
110.7,0.35116717
110.80000000000001,0.35116285
110.9,0.35115844
111.0,0.35115412
111.1,0.3511498
111.2,0.35114548
111.30000000000001,0.35114115
111.4,0.3511368
111.5,0.35113257
111.6,0.35112825
111.7,0.35112396
111.80000000000001,0.35111964
111.9,0.35111535
112.0,0.35111108
112.1,0.35110682
112.2,0.35110256
112.30000000000001,0.3510983
112.4,0.35109407
112.5,0.3510898
112.6,0.35108554
112.7,0.3510813
112.80000000000001,0.3510771
112.9,0.3510729
113.0,0.35106868
113.1,0.35106447
113.2,0.35106027
113.30000000000001,0.35105607
113.4,0.3510519
113.5,0.35104772
113.6,0.35104352
113.7,0.35103938
113.80000000000001,0.35103518
113.9,0.35103104
114.0,0.35102683
114.10000000000001,0.35102272
114.2,0.35101858
114.3,0.35101438
114.4,0.35101026
114.5,0.35100615
114.60000000000001,0.35100204
114.7,0.3509979
114.8,0.35099378
114.9,0.3509897
115.0,0.35098556
115.10000000000001,0.3509815
115.2,0.3509774
115.3,0.35097328
115.4,0.35096923
115.5,0.35096514
115.60000000000001,0.35096112
115.7,0.35095707
115.8,0.35095298
115.9,0.35094893
116.0,0.35094485
116.10000000000001,0.3509408
116.2,0.35093677
116.3,0.35093272
116.4,0.35092866
116.5,0.35092467
116.60000000000001,0.35092065
116.7,0.3509166
116.8,0.3509126
116.9,0.35090858
117.0,0.35090455
117.10000000000001,0.35090056
117.2,0.35089657
117.3,0.35089257
117.4,0.3508886
117.5,0.35088462
117.60000000000001,0.35088062
117.7,0.35087666
117.8,0.3508727
117.9,0.3508687
118.0,0.35086477
118.10000000000001,0.35086083
118.2,0.35085687
118.3,0.3508529
118.4,0.35084897
118.5,0.35084504
118.60000000000001,0.35084105
118.7,0.35083717
118.8,0.35083324
118.9,0.3508293
119.0,0.35082537
119.10000000000001,0.3508215
119.2,0.35081762
119.3,0.35081366
119.4,0.35080975
119.5,0.35080585
119.60000000000001,0.35080194
119.7,0.35079807
119.8,0.35079417
119.9,0.3507903
120.0,0.35078645
120.10000000000001,0.35078254
120.2,0.35077864
120.3,0.35077477
120.4,0.35077095
120.5,0.35076708
120.60000000000001,0.3507632
120.7,0.35075933
120.8,0.3507555
120.9,0.35075167
121.0,0.35074782
121.10000000000001,0.35074398
121.2,0.35074013
121.3,0.35073632
121.4,0.3507325
121.5,0.35072863
121.60000000000001,0.35072482
121.7,0.350721
121.8,0.3507172
121.9,0.3507134
122.0,0.35070956
122.10000000000001,0.35070574
122.2,0.35070193
122.3,0.35069814
122.4,0.3506944
122.5,0.35069057
122.60000000000001,0.35068676
122.7,0.350683
122.8,0.35067922
122.9,0.35067546
123.0,0.35067165
123.10000000000001,0.35066786
123.2,0.35066408
123.3,0.3506603
123.4,0.35065657
123.5,0.3506528
123.60000000000001,0.35064906
123.7,0.3506453
123.8,0.3506415
123.9,0.3506378
124.0,0.35063404
124.10000000000001,0.35063028
124.2,0.35062656
124.3,0.35062283
124.4,0.35061905
124.5,0.35061532
124.60000000000001,0.3506116
124.7,0.35060787
124.8,0.35060418
124.9,0.35060042
125.0,0.3505967
125.10000000000001,0.35059297
125.2,0.35058922
125.3,0.35058552
125.4,0.35058182
125.5,0.35057813
125.60000000000001,0.3505744
125.7,0.3505707
125.8,0.35056704
125.9,0.35056332
126.0,0.35055962
126.10000000000001,0.35055596
126.2,0.3505523
126.3,0.35054857
126.4,0.35054487
126.5,0.35054117
126.60000000000001,0.3505375
126.7,0.3505338
126.80000000000001,0.35053015
126.9,0.35052645
127.0,0.35052282
127.10000000000001,0.35051915
127.2,0.35051548
127.30000000000001,0.3505118
127.4,0.3505081
127.5,0.35050446
127.60000000000001,0.35050082
127.7,0.35049716
127.80000000000001,0.35049352
127.9,0.35048988
128.0,0.35048622
128.10000000000002,0.35048255
128.2,0.35047895
128.3,0.35047525
128.4,0.35047162
128.5,0.35046798
128.60000000000002,0.35046434
128.7,0.35046074
128.8,0.3504571
128.9,0.3504535
129.0,0.35044983
129.10000000000002,0.35044622
129.2,0.35044256
129.3,0.35043892
129.4,0.35043532
129.5,0.35043168
129.60000000000002,0.35042807
129.7,0.35042447
129.8,0.35042086
129.9,0.35041726
130.0,0.35041365
130.10000000000002,0.35041004
130.2,0.3504064
130.3,0.35040283
130.4,0.35039926
130.5,0.35039562
130.60000000000002,0.35039204
130.7,0.3503884
130.8,0.35038483
130.9,0.35038126
131.0,0.35037768
131.10000000000002,0.3503741
131.2,0.3503705
131.3,0.35036692
131.4,0.3503633
131.5,0.35035974
131.60000000000002,0.35035613
131.7,0.3503526
131.8,0.35034898
131.9,0.3503454
132.0,0.35034183
132.10000000000002,0.35033822
132.2,0.35033467
132.3,0.35033113
132.4,0.35032755
132.5,0.35032398
132.60000000000002,0.35032043
132.7,0.35031685
132.8,0.35031325
132.9,0.3503097
133.0,0.35030615
133.10000000000002,0.35030258
133.2,0.35029906
133.3,0.35029545
133.4,0.35029194
133.5,0.35028836
133.60000000000002,0.3502848
133.7,0.35028124
133.8,0.3502777
133.9,0.35027415
134.0,0.35027063
134.10000000000002,0.35026705
134.2,0.35026357
134.3,0.35026002
134.4,0.35025647
134.5,0.3502529
134.60000000000002,0.35024935
134.7,0.35024583
134.8,0.3502423
134.9,0.35023874
135.0,0.3502352
135.10000000000002,0.35023168
135.2,0.35022816
135.3,0.3502246
135.4,0.3502211
135.5,0.35021758
135.60000000000002,0.350214
135.7,0.35021052
135.8,0.35020703
135.9,0.35020345
136.0,0.35019994
136.10000000000002,0.35019642
136.2,0.3501929
136.3,0.3501894
136.4,0.35018587
136.5,0.35018232
136.60000000000002,0.35017884
136.7,0.3501753
136.8,0.35017174
136.9,0.3501683
137.0,0.35016474
137.10000000000002,0.35016122
137.2,0.35015774
137.3,0.35015422
137.4,0.3501507
137.5,0.3501472
137.60000000000002,0.35014367
137.7,0.35014015
137.8,0.35013667
137.9,0.35013318
138.0,0.35012966
138.10000000000002,0.3501262
138.2,0.3501227
138.3,0.35011917
138.4,0.35011566
138.5,0.35011217
138.60000000000002,0.35010868
138.7,0.35010517
138.8,0.35010168
138.9,0.3500982
139.0,0.35009468
139.10000000000002,0.35009116
139.2,0.3500877
139.3,0.3500842
139.4,0.35008067
139.5,0.35007715
139.60000000000002,0.3500737
139.7,0.35007018
139.8,0.35006672
139.9,0.35006323
140.0,0.35005975
140.10000000000002,0.35005626
140.2,0.35005277
140.3,0.3500493
140.4,0.3500458
140.5,0.35004228
140.60000000000002,0.35003883
140.7,0.35003537
140.8,0.35003185
140.9,0.35002837
141.0,0.3500249
141.10000000000002,0.35002142
141.2,0.35001796
141.3,0.35001448
141.4,0.350011
141.5,0.35000753
141.60000000000002,0.35000408
141.7,0.35000056
141.8,0.3499971
141.9,0.3499936
142.0,0.34999013
142.10000000000002,0.3499866
142.2,0.34998316
142.3,0.3499797
142.4,0.3499762
142.5,0.34997275
142.60000000000002,0.3499693
142.7,0.3499658
142.8,0.34996235
142.9,0.34995887
143.0,0.34995535
143.10000000000002,0.34995192
143.2,0.34994844
143.3,0.34994498
143.4,0.3499415
143.5,0.349938
143.60000000000002,0.34993458
143.7,0.3499311
143.8,0.34992763
143.9,0.34992418
144.0,0.3499207
144.10000000000002,0.34991723
144.2,0.34991378
144.3,0.34991032
144.4,0.34990683
144.5,0.34990337
144.60000000000002,0.34989992
144.7,0.34989646
144.8,0.349893
144.9,0.34988955
145.0,0.3498861
145.10000000000002,0.3498826
145.2,0.34987915
145.3,0.3498757
145.4,0.3498722
145.5,0.34986874
145.60000000000002,0.34986532
145.7,0.34986186
145.8,0.3498584
145.9,0.34985492
146.0,0.34985146
146.10000000000002,0.34984803
146.2,0.34984455
146.3,0.3498411
146.4,0.34983763
146.5,0.34983417
146.60000000000002,0.3498307
146.7,0.34982723
146.8,0.34982377
146.9,0.34982032
147.0,0.34981686
147.10000000000002,0.34981337
147.2,0.34980994
147.3,0.3498065
147.4,0.34980306
147.5,0.34979957
147.60000000000002,0.34979612
147.7,0.34979266
147.8,0.34978923
147.9,0.34978575
148.0,0.3497823
148.10000000000002,0.34977883
148.2,0.34977537
148.3,0.34977195
148.4,0.3497685
148.5,0.349765
148.60000000000002,0.34976155
148.7,0.3497581
148.8,0.34975463
148.9,0.34975117
149.0,0.34974772
149.10000000000002,0.34974426
149.2,0.34974083
149.3,0.34973735
149.4,0.34973392
149.5,0.34973043
149.60000000000002,0.34972697
149.7,0.34972352
149.8,0.34972006
149.9,0.34971663
