x,y_pred
61.4,2629.5647
61.5,2633.8442
61.6,2638.124
61.7,2642.404
61.8,2646.6838
61.9,2650.9636
62.0,2655.2434
62.1,2659.5232
62.2,2663.8032
62.3,2668.0828
62.4,2672.3628
62.5,2676.6426
62.6,2680.922
62.7,2685.2021
62.8,2689.4817
62.9,2693.762
63.0,2698.0413
63.1,2702.3215
63.2,2706.6013
63.3,2710.881
63.4,2715.1611
63.5,2719.4407
63.6,2723.7205
63.7,2728.0005
63.8,2732.28
63.9,2736.56
64.0,2740.8396
64.1,2745.1196
64.2,2749.3994
64.3,2753.6794
64.4,2757.9592
64.5,2762.239
64.6,2766.5188
64.7,2770.7986
64.8,2775.0784
64.9,2779.3582
65.0,2783.638
65.1,2787.9177
65.2,2792.1975
65.3,2796.4775
65.4,2800.757
65.5,2805.0374
65.6,2809.3167
65.7,2813.5967
65.8,2817.8767
65.9,2822.1565
66.0,2826.4363
66.1,2830.716
66.2,2834.9954
66.3,2839.276
66.4,2843.5557
66.5,2847.8352
66.6,2852.115
66.7,2856.3948
66.8,2860.675
66.9,2864.9548
67.0,2869.2344
67.1,2873.514
67.2,2877.7937
67.3,2882.074
67.4,2886.3538
67.5,2890.6335
67.6,2894.9133
67.7,2899.193
67.8,2903.473
67.9,2907.753
68.0,2912.0325
68.1,2916.3125
68.2,2920.592
68.3,2924.8723
68.4,2929.152
68.5,2933.432
68.6,2937.7112
68.7,2941.991
68.8,2946.2712
68.9,2950.551
69.0,2954.8308
69.1,2959.1106
69.2,2963.3904
69.3,2967.6702
69.4,2971.9504
69.5,2976.2297
69.6,2980.5095
69.7,2984.7893
69.8,2989.0696
69.9,2993.3494
70.0,2997.6292
70.1,3001.9087
70.2,3006.1885
70.3,3010.4685
70.4,3014.7483
70.5,3019.028
70.6,3023.3079
70.7,3027.5876
70.8,3031.8677
70.9,3036.1472
71.0,3040.427
71.1,3044.7068
71.2,3048.9866
71.3,3053.2668
71.4,3057.5466
71.5,3061.8262
71.6,3066.1062
71.7,3070.386
71.8,3074.6658
71.9,3078.9456
72.0,3083.2253
72.1,3087.5051
72.2,3091.7852
72.3,3096.0652
72.4,3100.3447
72.5,3104.6245
72.6,3108.9043
72.7,3113.1843
72.8,3117.464
72.9,3121.744
73.0,3126.0237
73.1,3130.3035
73.2,3134.5833
73.3,3138.863
73.4,3143.1428
73.5,3147.4226
73.6,3151.7026
73.7,3155.9822
73.8,3160.2622
73.9,3164.542
74.0,3168.8218
74.1,3173.1013
74.2,3177.3813
74.3,3181.6614
74.4,3185.9412
74.5,3190.221
74.6,3194.5007
74.7,3198.7805
74.8,3203.0603
74.9,3207.3406
75.0,3211.6199
75.1,3215.9001
75.2,3220.1794
75.3,3224.4597
75.4,3228.7395
75.5,3233.0193
75.6,3237.299
75.7,3241.5786
75.8,3245.8586
75.9,3250.1384
76.0,3254.4182
76.1,3258.698
76.2,3262.9778
76.3,3267.2578
76.4,3271.5376
76.5,3275.8174
76.6,3280.097
76.7,3284.3767
76.8,3288.6567
76.9,3292.9368
77.0,3297.2166
77.1,3301.4963
77.2,3305.7761
77.3,3310.0562
77.4,3314.336
77.5,3318.6155
77.6,3322.8953
77.7,3327.175
77.8,3331.4553
77.9,3335.735
78.0,3340.0146
78.1,3344.2942
78.2,3348.574
78.3,3352.8542
78.4,3357.134
78.5,3361.4138
78.6,3365.6936
78.7,3369.9736
78.8,3374.2534
78.9,3378.533
79.0,3382.8127
79.1,3387.0925
79.2,3391.3723
79.3,3395.6526
79.4,3399.9324
79.5,3404.2122
79.6,3408.4915
79.7,3412.7715
79.8,3417.0515
79.9,3421.3313
80.0,3425.611
80.1,3429.891
80.2,3434.1707
80.3,3438.4507
80.4,3442.7302
80.5,3447.0103
80.6,3451.29
80.7,3455.5696
80.8,3459.8499
80.9,3464.1296
81.0,3468.4094
81.1,3472.689
81.2,3476.969
81.3,3481.2493
81.4,3485.5286
81.5,3489.8083
81.6,3494.0881
81.7,3498.368
81.8,3502.6482
81.9,3506.928
82.0,3511.2078
82.1,3515.487
82.2,3519.7668
82.30000000000001,3524.0469
82.4,3528.3267
82.5,3532.6064
82.6,3536.8865
82.7,3541.166
82.80000000000001,3545.4458
82.9,3549.726
83.0,3554.0059
83.1,3558.2856
83.2,3562.5652
83.30000000000001,3566.8452
83.4,3571.1252
83.5,3575.405
83.6,3579.6843
83.7,3583.964
83.80000000000001,3588.2444
83.9,3592.5242
84.0,3596.804
84.1,3601.0837
84.2,3605.3635
84.30000000000001,3609.6436
84.4,3613.9233
84.5,3618.203
84.6,3622.4827
84.7,3626.7625
84.80000000000001,3631.0425
84.9,3635.3225
85.0,3639.6018
85.1,3643.8818
85.2,3648.1619
85.30000000000001,3652.4417
85.4,3656.7214
85.5,3661.0012
85.6,3665.2812
85.7,3669.5608
85.80000000000001,3673.841
85.9,3678.1208
86.0,3682.4001
86.1,3686.6802
86.2,3690.9602
86.30000000000001,3695.24
86.4,3699.5195
86.5,3703.7993
86.6,3708.079
86.7,3712.3591
86.80000000000001,3716.6394
86.9,3720.919
87.0,3725.1987
87.1,3729.4785
87.2,3733.758
87.30000000000001,3738.038
87.4,3742.318
87.5,3746.5974
87.6,3750.8774
87.7,3755.1572
87.80000000000001,3759.4373
87.9,3763.717
88.0,3767.9968
88.1,3772.2766
88.2,3776.5566
88.30000000000001,3780.8362
88.4,3785.116
88.5,3789.3958
88.6,3793.6755
88.7,3797.9553
88.80000000000001,3802.2356
88.9,3806.5154
89.0,3810.795
89.1,3815.0747
89.2,3819.3545
89.30000000000001,3823.6345
89.4,3827.9143
89.5,3832.194
89.6,3836.4739
89.7,3840.7537
89.80000000000001,3845.034
89.9,3849.3135
90.0,3853.5935
90.1,3857.8728
90.2,3862.1523
90.30000000000001,3866.4329
90.4,3870.7126
90.5,3874.9924
90.6,3879.272
90.7,3883.5515
90.80000000000001,3887.832
90.9,3892.1116
91.0,3896.3914
91.1,3900.6711
91.2,3904.9507
91.30000000000001,3909.231
91.4,3913.5107
91.5,3917.7905
91.6,3922.0703
91.7,3926.3499
91.80000000000001,3930.63
91.9,3934.9097
92.0,3939.1895
92.1,3943.469
92.2,3947.7493
92.30000000000001,3952.0293
92.4,3956.309
92.5,3960.5886
92.6,3964.8684
92.7,3969.1482
92.80000000000001,3973.4282
92.9,3977.7083
93.0,3981.988
93.1,3986.2676
93.2,3990.547
93.30000000000001,3994.8271
93.4,3999.1072
93.5,4003.387
93.6,4007.6667
93.7,4011.9465
93.80000000000001,4016.2263
93.9,4020.506
94.0,4024.7861
94.1,4029.0657
94.2,4033.3455
94.30000000000001,4037.6257
94.4,4041.9055
94.5,4046.1853
94.6,4050.4646
94.7,4054.7444
94.80000000000001,4059.0247
94.9,4063.3042
95.0,4067.5842
95.1,4071.8638
95.2,4076.1438
95.30000000000001,4080.4238
95.4,4084.7039
95.5,4088.9832
95.6,4093.2632
95.7,4097.5425
95.80000000000001,4101.8228
95.9,4106.102
96.0,4110.3823
96.1,4114.662
96.2,4118.9414
96.30000000000001,4123.2217
96.4,4127.5015
96.5,4131.7812
96.6,4136.061
96.7,4140.341
96.80000000000001,4144.6206
96.9,4148.901
97.0,4153.18
97.1,4157.4604
97.2,4161.7397
97.30000000000001,4166.02
97.4,4170.3
97.5,4174.5796
97.6,4178.859
97.7,4183.139
97.80000000000001,4187.419
97.9,4191.6987
98.0,4195.9785
98.1,4200.2583
98.2,4204.5376
98.30000000000001,4208.8184
98.4,4213.0977
98.5,4217.378
98.6,4221.6577
98.7,4225.937
98.80000000000001,4230.2173
98.9,4234.497
99.0,4238.777
99.1,4243.056
99.2,4247.3364
99.30000000000001,4251.6167
99.4,4255.8965
99.5,4260.176
99.6,4264.4556
99.7,4268.7354
99.80000000000001,4273.015
99.9,4277.2954
100.0,4281.575
100.1,4285.855
100.2,4290.1343
100.30000000000001,4294.4146
100.4,4298.694
100.5,4302.974
100.6,4307.2544
100.7,4311.5337
100.80000000000001,4315.814
100.9,4320.0933
101.0,4324.373
101.1,4328.653
101.2,4332.9326
101.30000000000001,4337.213
101.4,4341.4927
101.5,4345.772
101.6,4350.0522
101.7,4354.332
101.80000000000001,4358.612
101.9,4362.892
102.0,4367.1714
102.1,4371.4507
102.2,4375.731
102.30000000000001,4380.011
102.4,4384.2905
102.5,4388.571
102.6,4392.85
102.7,4397.13
102.80000000000001,4401.4097
102.9,4405.69
103.0,4409.9697
103.1,4414.2495
103.2,4418.529
103.30000000000001,4422.809
103.4,4427.0884
103.5,4431.3687
103.6,4435.6484
103.7,4439.928
103.80000000000001,4444.2085
103.9,4448.488
104.0,4452.768
104.1,4457.0474
104.2,4461.327
104.30000000000001,4465.608
104.4,4469.887
104.5,4474.1665
104.6,4478.447
104.7,4482.726
104.80000000000001,4487.0063
104.9,4491.286
105.0,4495.566
105.1,4499.8457
105.2,4504.1255
105.30000000000001,4508.4053
105.4,4512.6855
105.5,4516.9653
105.6,4521.2446
105.7,4525.525
105.80000000000001,4529.805
105.9,4534.084
106.0,4538.3643
106.1,4542.644
106.2,4546.924
106.30000000000001,4551.2036
106.4,4555.484
106.5,4559.763
106.6,4564.0425
106.7,4568.3228
106.80000000000001,4572.603
106.9,4576.8823
107.0,4581.1626
107.1,4585.442
107.2,4589.722
107.30000000000001,4594.0015
107.4,4598.2817
107.5,4602.5615
107.6,4606.8413
107.7,4611.1206
107.80000000000001,4615.4014
107.9,4619.6807
108.0,4623.9604
108.1,4628.2407
108.2,4632.52
108.30000000000001,4636.8003
108.4,4641.08
108.5,4645.36
108.6,4649.639
108.7,4653.9194
108.80000000000001,4658.199
108.9,4662.479
109.0,4666.7593
109.1,4671.0386
109.2,4675.318
109.30000000000001,4679.598
109.4,4683.8784
109.5,4688.158
109.6,4692.4375
109.7,4696.7173
109.80000000000001,4700.9976
109.9,4705.2773
110.0,4709.557
110.1,4713.8364
110.2,4718.116
110.30000000000001,4722.3965
110.4,4726.6763
110.5,4730.956
110.6,4735.236
110.7,4739.5156
110.80000000000001,4743.796
110.9,4748.075
111.0,4752.355
111.1,4756.6353
111.2,4760.9146
111.30000000000001,4765.195
111.4,4769.4746
111.5,4773.7544
111.6,4778.0337
111.7,4782.314
111.80000000000001,4786.5938
111.9,4790.874
112.0,4795.154
112.1,4799.433
112.2,4803.7134
112.30000000000001,4807.9927
112.4,4812.2725
112.5,4816.5527
112.6,4820.832
112.7,4825.112
112.80000000000001,4829.392
112.9,4833.672
113.0,4837.9517
113.1,4842.231
113.2,4846.511
113.30000000000001,4850.7915
113.4,4855.071
113.5,4859.3506
113.6,4863.6304
113.7,4867.9106
113.80000000000001,4872.1904
113.9,4876.4697
114.0,4880.75
114.10000000000001,4885.03
114.2,4889.3096
114.3,4893.5894
114.4,4897.869
114.5,4902.149
114.60000000000001,4906.4287
114.7,4910.7085
114.8,4914.9883
114.9,4919.2686
115.0,4923.5483
115.10000000000001,4927.8276
115.2,4932.108
115.3,4936.3877
115.4,4940.6675
115.5,4944.9478
115.60000000000001,4949.227
115.7,4953.5063
115.8,4957.7866
115.9,4962.067
116.0,4966.346
116.10000000000001,4970.626
116.2,4974.906
116.3,4979.186
116.4,4983.466
116.5,4987.7456
116.60000000000001,4992.025
116.7,4996.305
116.8,5000.585
116.9,5004.8647
117.0,5009.144
117.10000000000001,5013.4243
117.2,5017.704
117.3,5021.984
117.4,5026.264
117.5,5030.5435
117.60000000000001,5034.823
117.7,5039.103
117.8,5043.3833
117.9,5047.663
118.0,5051.943
118.10000000000001,5056.222
118.2,5060.502
118.3,5064.782
118.4,5069.062
118.5,5073.342
118.60000000000001,5077.6216
118.7,5081.9014
118.8,5086.181
118.9,5090.4614
119.0,5094.741
119.10000000000001,5099.021
119.2,5103.3003
119.3,5107.5806
119.4,5111.86
119.5,5116.14
119.60000000000001,5120.42
119.7,5124.6997
119.8,5128.9795
119.9,5133.2593
120.0,5137.5396
120.10000000000001,5141.819
120.2,5146.0986
120.3,5150.3784
120.4,5154.6587
120.5,5158.938
120.60000000000001,5163.218
120.7,5167.4976
120.8,5171.778
120.9,5176.057
121.0,5180.337
121.10000000000001,5184.6167
121.2,5188.8965
121.3,5193.1772
121.4,5197.4565
121.5,5201.737
121.60000000000001,5206.016
121.7,5210.296
121.8,5214.5757
121.9,5218.856
122.0,5223.1353
122.10000000000001,5227.415
122.2,5231.695
122.3,5235.975
122.4,5240.2554
122.5,5244.5347
122.60000000000001,5248.8145
122.7,5253.094
122.8,5257.374
122.9,5261.654
123.0,5265.9336
123.10000000000001,5270.2134
123.2,5274.4937
123.3,5278.773
123.4,5283.053
123.5,5287.333
123.60000000000001,5291.613
123.7,5295.892
123.8,5300.1724
123.9,5304.452
124.0,5308.732
124.10000000000001,5313.012
124.2,5317.2915
124.3,5321.572
124.4,5325.851
124.5,5330.1313
124.60000000000001,5334.4106
124.7,5338.691
124.8,5342.97
124.9,5347.2505
125.0,5351.53
125.10000000000001,5355.81
125.2,5360.0894
125.3,5364.3696
125.4,5368.65
125.5,5372.929
125.60000000000001,5377.2095
125.7,5381.489
125.8,5385.769
125.9,5390.0483
126.0,5394.328
126.10000000000001,5398.608
126.2,5402.888
126.3,5407.168
126.4,5411.4478
126.5,5415.7275
126.60000000000001,5420.0073
126.7,5424.2866
126.80000000000001,5428.567
126.9,5432.8467
127.0,5437.1265
127.10000000000001,5441.4062
127.2,5445.686
127.30000000000001,5449.9663
127.4,5454.2456
127.5,5458.526
127.60000000000001,5462.805
127.7,5467.085
127.80000000000001,5471.3657
127.9,5475.645
128.0,5479.925
128.10000000000002,5484.205
128.2,5488.4844
128.3,5492.764
128.4,5497.0435
128.5,5501.3237
128.60000000000002,5505.604
128.7,5509.8833
128.8,5514.1636
128.9,5518.443
129.0,5522.723
129.10000000000002,5527.0034
129.2,5531.2827
129.3,5535.563
129.4,5539.842
129.5,5544.1226
129.60000000000002,5548.4023
129.7,5552.681
129.8,5556.9614
129.9,5561.2407
130.0,5565.5215
130.10000000000002,5569.8013
130.2,5574.0806
130.3,5578.361
130.4,5582.64
130.5,5586.92
130.60000000000002,5591.2007
130.7,5595.48
130.8,5599.76
130.9,5604.039
131.0,5608.3193
131.10000000000002,5612.599
131.2,5616.879
131.3,5621.1587
131.4,5625.4385
131.5,5629.7183
131.60000000000002,5633.9985
131.7,5638.278
131.8,5642.558
131.9,5646.8374
132.0,5651.1177
132.10000000000002,5655.397
132.2,5659.6772
132.3,5663.9575
132.4,5668.2363
132.5,5672.516
132.60000000000002,5676.7964
132.7,5681.0757
132.8,5685.3564
132.9,5689.6353
133.0,5693.9155
133.10000000000002,5698.196
133.2,5702.475
133.3,5706.7554
133.4,5711.0347
133.5,5715.315
133.60000000000002,5719.5947
133.7,5723.8745
133.8,5728.155
133.9,5732.4336
134.0,5736.7134
134.10000000000002,5740.9946
134.2,5745.2734
134.3,5749.553
134.4,5753.833
134.5,5758.113
134.60000000000002,5762.393
134.7,5766.6724
134.8,5770.9526
134.9,5775.232
135.0,5779.512
135.10000000000002,5783.792
135.2,5788.072
135.3,5792.352
135.4,5796.6313
135.5,5800.9116
135.60000000000002,5805.191
135.7,5809.471
135.8,5813.751
135.9,5818.0303
136.0,5822.3105
136.10000000000002,5826.5903
136.2,5830.8696
136.3,5835.1504
136.4,5839.429
136.5,5843.7095
136.60000000000002,5847.9897
136.7,5852.269
136.8,5856.5493
136.9,5860.8286
137.0,5865.109
137.10000000000002,5869.3887
137.2,5873.6685
137.3,5877.948
137.4,5882.2275
137.5,5886.5073
137.60000000000002,5890.7876
137.7,5895.0674
137.8,5899.3477
137.9,5903.6265
138.0,5907.9067
138.10000000000002,5912.187
138.2,5916.4663
138.3,5920.746
138.4,5925.026
138.5,5929.305
138.60000000000002,5933.5854
138.7,5937.865
138.8,5942.1455
138.9,5946.425
139.0,5950.7046
139.10000000000002,5954.985
139.2,5959.2646
139.3,5963.5444
139.4,5967.8237
139.5,5972.104
139.60000000000002,5976.3843
139.7,5980.6636
139.8,5984.944
139.9,5989.223
140.0,5993.5034
140.10000000000002,5997.7837
140.2,6002.063
140.3,6006.343
140.4,6010.622
140.5,6014.902
140.60000000000002,6019.182
140.7,6023.4624
140.8,6027.7417
140.9,6032.0215
141.0,6036.3013
141.10000000000002,6040.5815
141.2,6044.861
141.3,6049.141
141.4,6053.4204
141.5,6057.7007
141.60000000000002,6061.981
141.7,6066.26
141.8,6070.5405
141.9,6074.82
142.0,6079.099
142.10000000000002,6083.3794
142.2,6087.6587
142.3,6091.939
142.4,6096.2188
142.5,6100.4985
142.60000000000002,6104.779
142.7,6109.058
142.8,6113.338
142.9,6117.6177
143.0,6121.898
143.10000000000002,6126.1777
143.2,6130.4575
143.3,6134.738
143.4,6139.017
143.5,6143.2964
143.60000000000002,6147.5767
143.7,6151.8564
143.8,6156.1367
143.9,6160.416
144.0,6164.696
144.10000000000002,6168.976
144.2,6173.2554
144.3,6177.5356
144.4,6181.815
144.5,6186.095
144.60000000000002,6190.375
144.7,6194.655
144.8,6198.935
144.9,6203.2144
145.0,6207.4946
145.10000000000002,6211.7744
145.2,6216.054
145.3,6220.3345
145.4,6224.613
145.5,6228.893
145.60000000000002,6233.1733
145.7,6237.4526
145.8,6241.733
145.9,6246.012
146.0,6250.292
146.10000000000002,6254.5723
146.2,6258.852
146.3,6263.1323
146.4,6267.4116
146.5,6271.692
146.60000000000002,6275.9717
146.7,6280.2515
146.8,6284.5317
146.9,6288.81
147.0,6293.0903
147.10000000000002,6297.3706
147.2,6301.65
147.3,6305.93
147.4,6310.2095
147.5,6314.4897
147.60000000000002,6318.77
147.7,6323.0493
147.8,6327.3296
147.9,6331.609
148.0,6335.889
148.10000000000002,6340.169
148.2,6344.448
148.3,6348.7285
148.4,6353.0083
148.5,6357.2876
148.60000000000002,6361.568
148.7,6365.8477
148.8,6370.1274
148.9,6374.4067
149.0,6378.687
149.10000000000002,6382.9673
149.2,6387.2466
149.3,6391.527
149.4,6395.806
149.5,6400.086
149.60000000000002,6404.366
149.7,6408.6455
149.8,6412.926
149.9,6417.205
