x,y_pred,y_true_trend
66.6,6141.074418087401,7130.277919999999
66.7,6158.381183952116,7160.097260000001
66.8,6175.687949816831,7190.00064
66.9,6192.994715681545,7219.988180000002
67.0,6210.301481546259,7250.06
67.1,6227.608247410974,7280.216219999999
67.2,6244.9150132756895,7310.456960000001
67.3,6262.221779140404,7340.782339999999
67.4,6279.528545005118,7371.192480000002
67.5,6296.835310869832,7401.6875
67.6,6314.142076734547,7432.2675199999985
67.7,6331.448842599262,7462.932660000002
67.8,6348.755608463976,7493.68304
67.9,6366.062374328691,7524.518780000002
68.0,6383.369140193406,7555.4400000000005
68.1,6400.675906058121,7586.446819999998
68.2,6417.982671922835,7617.539360000002
68.3,6435.289437787549,7648.717739999999
68.4,6452.596203652264,7679.9820800000025
68.5,6469.902969516979,7711.3324999999995
68.6,6487.2097353816935,7742.769119999998
68.7,6504.516501246408,7774.292060000001
68.8,6521.823267111123,7805.90144
68.9,6539.130032975838,7837.597380000002
69.0,6556.436798840552,7869.38
69.1,6573.743564705266,7901.249419999998
69.2,6591.05033056998,7933.205760000001
69.3,6608.357096434695,7965.24914
69.4,6625.6638622994105,7997.379680000002
69.5,6642.970628164125,8029.597500000001
69.6,6660.277394028839,8061.902719999998
69.7,6677.584159893554,8094.295460000001
69.8,6694.890925758269,8126.775839999999
69.9,6712.197691622983,8159.343980000002
70.0,6729.504457487697,8192.0
70.1,6746.8112233524125,8224.744019999998
70.2,6764.117989217128,8257.57616
70.3,6781.424755081842,8290.49654
70.4,6798.731520946556,8323.505280000001
70.5,6816.038286811271,8356.6025
70.6,6833.345052675986,8389.788319999998
70.7,6850.6518185407,8423.062860000002
70.8,6867.9585844054145,8456.42624
70.9,6885.26535027013,8489.878580000002
71.0,6902.572116134844,8523.42
71.1,6919.878881999559,8557.050619999998
71.2,6937.185647864273,8590.77056
71.3,6954.492413728987,8624.57994
71.4,6971.799179593702,8658.478880000002
71.5,6989.105945458417,8692.4675
71.6,7006.412711323132,8726.545919999999
71.7,7023.719477187846,8760.71426
71.8,7041.026243052561,8794.97264
71.9,7058.333008917276,8829.321180000003
72.0,7075.63977478199,8863.76
72.1,7092.946540646704,8898.289219999999
72.2,7110.253306511419,8932.90896
72.3,7127.5600723761345,8967.61934
72.4,7144.866838240849,9002.420480000002
72.5,7162.173604105563,9037.3125
72.6,7179.480369970278,9072.295519999998
72.7,7196.787135834993,9107.36966
72.8,7214.093901699707,9142.535039999999
72.9,7231.400667564421,9177.791780000003
73.0,7248.707433429136,9213.14
73.1,7266.014199293851,9248.579819999997
73.2,7283.320965158566,9284.111360000003
73.3,7300.62773102328,9319.73474
73.4,7317.934496887994,9355.450080000002
73.5,7335.241262752709,9391.2575
73.6,7352.548028617424,9427.15712
73.7,7369.8547944821385,9463.149060000002
73.8,7387.161560346853,9499.233439999998
73.9,7404.468326211567,9535.410380000003
74.0,7421.775092076283,9571.68
74.1,7439.081857940997,9608.042419999998
74.2,7456.388623805711,9644.497760000002
74.3,7473.695389670425,9681.046139999999
74.4,7491.002155535141,9717.687680000003
74.5,7508.3089213998555,9754.422499999999
74.6,7525.61568726457,9791.250719999998
74.7,7542.922453129284,9828.172460000002
74.8,7560.229218994,9865.187839999999
74.9,7577.535984858714,9902.296980000003
75.0,7594.842750723428,9939.5
75.1,7612.149516588142,9976.79702
75.2,7629.456282452858,10014.18816
75.3,7646.763048317573,10051.67354
75.4,7664.069814182287,10089.25328
75.5,7681.376580047001,10126.9275
75.6,7698.683345911715,10164.69632
75.7,7715.990111776431,10202.559860000001
75.8,7733.296877641145,10240.51824
75.9,7750.6036435058595,10278.571580000003
76.0,7767.910409370574,10316.720000000001
76.1,7785.21717523529,10354.963619999999
76.2,7802.523941100004,10393.302560000002
76.3,7819.830706964718,10431.736939999999
76.4,7837.137472829432,10470.266880000003
76.5,7854.444238694148,10508.892500000002
76.6,7871.751004558862,10547.61392
76.7,7889.057770423577,10586.431260000001
76.8,7906.364536288291,10625.344639999998
76.9,7923.671302153007,10664.354180000002
77.0,7940.978068017721,10703.46
77.1,7958.284833882435,10742.662219999998
77.2,7975.591599747149,10781.960960000002
77.3,7992.898365611865,10821.356339999998
77.4,8010.2051314765795,10860.848480000002
77.5,8027.511897341294,10900.4375
77.6,8044.818663206008,10940.123519999997
77.7,8062.125429070722,10979.906660000002
77.8,8079.432194935438,11019.787039999997
77.9,8096.738960800152,11059.764780000003
78.0,8114.045726664866,11099.84
78.1,8131.352492529581,11140.012819999998
78.2,8148.659258394297,11180.283360000001
78.3,8165.966024259011,11220.65174
78.4,8183.272790123725,11261.118080000002
78.5,8200.57955598844,11301.6825
78.6,8217.886321853155,11342.345119999998
78.7,8235.19308771787,11383.106060000002
78.8,8252.499853582583,11423.96544
78.9,8269.806619447298,11464.923380000004
79.0,8287.113385312014,11505.980000000001
79.1,8304.420151176728,11547.135419999999
79.2,8321.726917041442,11588.389760000002
79.3,8339.033682906156,11629.743139999999
79.4,8356.34044877087,11671.195680000004
79.5,8373.647214635586,11712.747500000001
79.6,8390.9539805003,11754.398719999997
79.7,8408.260746365015,11796.14946
79.8,8425.567512229729,11837.999839999999
79.9,8442.874278094445,11879.949980000001
80.0,8460.181043959159,11922.0
80.1,8477.487809823873,11964.150019999997
80.2,8494.794575688587,12006.400160000001
80.3,8512.101341553303,12048.75054
80.4,8529.408107418018,12091.201280000003
80.5,8546.714873282732,12133.752499999999
80.6,8564.021639147446,12176.404319999998
80.7,8581.328405012162,12219.156860000001
80.8,8598.635170876876,12262.01024
80.9,8615.94193674159,12304.964580000003
81.0,8633.248702606305,12348.02
81.1,8650.555468471019,12391.176619999998
81.2,8667.862234335735,12434.434560000002
81.3,8685.169000200449,12477.793939999998
81.4,8702.475766065163,12521.254880000002
81.5,8719.782531929877,12564.817500000001
81.6,8737.089297794593,12608.481919999998
81.7,8754.396063659307,12652.24826
81.8,8771.702829524022,12696.116639999998
81.9,8789.009595388736,12740.087180000002
82.0,8806.316361253452,12784.16
82.1,8823.623127118166,12828.335219999997
82.2,8840.92989298288,12872.61296
82.30000000000001,8858.236658847594,12916.993340000005
82.4,8875.54342471231,12961.476480000005
82.5,8892.850190577024,13006.0625
82.6,8910.156956441739,13050.751519999998
82.7,8927.463722306453,13095.543660000001
82.80000000000001,8944.770488171169,13140.439040000005
82.9,8962.077254035883,13185.437780000002
83.0,8979.384019900597,13230.54
83.1,8996.690785765311,13275.745819999996
83.2,9013.997551630026,13321.05536
83.30000000000001,9031.304317494742,13366.468740000006
83.4,9048.611083359456,13411.986080000004
83.5,9065.91784922417,13457.6075
83.6,9083.224615088884,13503.333119999998
83.7,9100.5313809536,13549.16306
83.80000000000001,9117.838146818314,13595.097440000005
83.9,9135.144912683028,13641.136380000004
84.0,9152.451678547743,13687.28
84.1,9169.758444412459,13733.528419999997
84.2,9187.065210277173,13779.881760000002
84.30000000000001,9204.371976141887,13826.340140000004
84.4,9221.678742006601,13872.903680000003
84.5,9238.985507871317,13919.572500000002
84.6,9256.292273736031,13966.346719999998
84.7,9273.599039600746,14013.226460000002
84.80000000000001,9290.90580546546,14060.211840000005
84.9,9308.212571330174,14107.302980000004
85.0,9325.51933719489,14154.5
85.1,9342.826103059604,14201.803019999998
85.2,9360.132868924318,14249.212160000003
85.30000000000001,9377.439634789032,14296.727540000007
85.4,9394.746400653748,14344.349280000004
85.5,9412.053166518463,14392.0775
85.6,9429.359932383177,14439.912319999996
85.7,9446.666698247891,14487.853860000003
85.80000000000001,9463.973464112607,14535.902240000007
85.9,9481.280229977321,14584.057580000002
86.0,9498.586995842035,14632.320000000002
86.1,9515.89376170675,14680.689619999997
86.2,9533.200527571465,14729.166560000001
86.30000000000001,9550.50729343618,14777.750940000005
86.4,9567.814059300894,14826.442880000002
86.5,9585.120825165608,14875.2425
86.6,9602.427591030322,14924.149919999998
86.7,9619.734356895038,14973.165260000002
86.80000000000001,9637.041122759752,15022.288640000004
86.9,9654.347888624467,15071.520180000003
87.0,9671.65465448918,15120.86
87.1,9688.961420353897,15170.308219999997
87.2,9706.268186218611,15219.864960000003
87.30000000000001,9723.574952083325,15269.530340000005
87.4,9740.88171794804,15319.304480000004
87.5,9758.188483812755,15369.1875
87.6,9775.49524967747,15419.179519999998
87.7,9792.802015542184,15469.28066
87.80000000000001,9810.108781406898,15519.491040000004
87.9,9827.415547271614,15569.810780000003
88.0,9844.722313136328,15620.240000000002
88.1,9862.029079001042,15670.778819999998
88.2,9879.335844865756,15721.427360000003
88.30000000000001,9896.642610730472,15772.185740000004
88.4,9913.949376595187,15823.054080000004
88.5,9931.2561424599,15874.032500000001
88.6,9948.562908324615,15925.121119999998
88.7,9965.869674189329,15976.320060000004
88.80000000000001,9983.176440054045,16027.629440000008
88.9,10000.48320591876,16079.049380000004
89.0,10017.789971783473,16130.580000000002
89.1,10035.096737648188,16182.221419999998
89.2,10052.403503512904,16233.97376
89.30000000000001,10069.710269377618,16285.837140000007
89.4,10087.017035242332,16337.811680000004
89.5,10104.323801107046,16389.8975
89.6,10121.630566971762,16442.094719999994
89.7,10138.937332836476,16494.40346
89.80000000000001,10156.24409870119,16546.82384000001
89.9,10173.550864565905,16599.355980000004
90.0,10190.85763043062,16652.0
90.1,10208.164396295335,16704.756019999997
90.2,10225.471162160049,16757.624160000003
90.30000000000001,10242.777928024763,16810.604540000008
90.4,10260.084693889477,16863.69728
90.5,10277.391459754193,16916.9025
90.6,10294.698225618908,16970.220319999997
90.7,10312.004991483622,17023.65086
90.80000000000001,10329.311757348336,17077.194240000008
90.9,10346.618523213052,17130.850580000002
91.0,10363.925289077766,17184.62
91.1,10381.23205494248,17238.502619999996
91.2,10398.538820807194,17292.49856
91.30000000000001,10415.84558667191,17346.607940000005
91.4,10433.152352536625,17400.830880000005
91.5,10450.459118401339,17455.1675
91.6,10467.765884266053,17509.617919999997
91.7,10485.072650130769,17564.18226
91.80000000000001,10502.379415995483,17618.860640000006
91.9,10519.686181860197,17673.653180000005
92.0,10536.992947724912,17728.56
92.1,10554.299713589626,17783.58122
92.2,10571.606479454342,17838.71696
92.30000000000001,10588.913245319056,17893.967340000007
92.4,10606.22001118377,17949.332480000005
92.5,10623.526777048484,18004.8125
92.6,10640.8335429132,18060.407519999997
92.7,10658.140308777914,18116.117660000004
92.80000000000001,10675.447074642629,18171.943040000006
92.9,10692.753840507343,18227.883780000004
93.0,10710.060606372059,18283.940000000002
93.1,10727.367372236773,18340.111819999995
93.2,10744.674138101487,18396.399360000003
93.30000000000001,10761.980903966201,18452.802740000006
93.4,10779.287669830917,18509.322080000005
93.5,10796.594435695632,18565.9575
93.6,10813.901201560346,18622.709119999996
93.7,10831.20796742506,18679.577060000003
93.80000000000001,10848.514733289774,18736.56144000001
93.9,10865.82149915449,18793.662380000005
94.0,10883.128265019204,18850.88
94.1,10900.435030883918,18908.214419999997
94.2,10917.741796748633,18965.66576
94.30000000000001,10935.048562613349,19023.234140000004
94.4,10952.355328478063,19080.919680000006
94.5,10969.662094342777,19138.7225
94.6,10986.968860207491,19196.642719999996
94.7,11004.275626072207,19254.68046
94.80000000000001,11021.582391936921,19312.835840000007
94.9,11038.889157801636,19371.108980000005
95.0,11056.19592366635,19429.5
95.1,11073.502689531066,19488.009019999994
95.2,11090.80945539578,19546.636160000002
95.30000000000001,11108.116221260494,19605.381540000006
95.4,11125.422987125208,19664.245280000003
95.5,11142.729752989924,19723.2275
95.6,11160.036518854638,19782.328319999997
95.7,11177.343284719353,19841.547860000002
95.80000000000001,11194.650050584067,19900.88624000001
95.9,11211.956816448781,19960.343580000004
96.0,11229.263582313497,20019.920000000002
96.1,11246.570348178211,20079.61562
96.2,11263.877114042925,20139.43056
96.30000000000001,11281.18387990764,20199.364940000007
96.4,11298.490645772355,20259.418880000005
96.5,11315.79741163707,20319.592500000002
96.6,11333.104177501784,20379.88592
96.7,11350.410943366498,20440.299260000003
96.80000000000001,11367.717709231214,20500.832640000004
96.9,11385.024475095928,20561.486180000004
97.0,11402.331240960642,20622.26
97.1,11419.638006825357,20683.154219999997
97.2,11436.944772690073,20744.168960000003
97.30000000000001,11454.251538554787,20805.30434000001
97.4,11471.558304419501,20866.56048
97.5,11488.865070284215,20927.9375
97.6,11506.171836148931,20989.435519999995
97.7,11523.478602013645,21051.05466
97.80000000000001,11540.78536787836,21112.795040000008
97.9,11558.092133743074,21174.656780000005
98.0,11575.39889960779,21236.64
98.1,11592.705665472504,21298.74482
98.2,11610.012431337218,21360.971360000003
98.30000000000001,11627.319197201932,21423.319740000006
98.4,11644.625963066648,21485.790080000002
98.5,11661.932728931362,21548.3825
98.6,11679.239494796077,21611.097119999995
98.7,11696.54626066079,21673.934060000003
98.80000000000001,11713.853026525507,21736.893440000007
98.9,11731.15979239022,21799.975380000003
99.0,11748.466558254935,21863.18
99.1,11765.77332411965,21926.507419999998
99.2,11783.080089984365,21989.957760000005
99.30000000000001,11800.38685584908,22053.53114000001
99.4,11817.693621713794,22117.227680000004
99.5,11835.000387578508,22181.0475
99.6,11852.307153443222,22244.990719999998
99.7,11869.613919307938,22309.057460000004
99.80000000000001,11886.920685172652,22373.247840000007
99.9,11904.227451037366,22437.561980000006
100.0,11921.53421690208,22502.0
100.1,11938.840982766797,22566.562019999998
100.2,11956.14774863151,22631.248160000003
100.30000000000001,11973.454514496225,22696.05854000001
100.4,11990.761280360939,22760.993280000002
100.5,12008.068046225655,22826.052499999998
100.6,12025.37481209037,22891.236319999996
100.7,12042.681577955083,22956.54486
100.80000000000001,12059.988343819798,23021.978240000008
100.9,12077.295109684514,23087.536580000004
101.0,12094.601875549228,23153.22
101.1,12111.908641413942,23219.028619999994
101.2,12129.215407278656,23284.962560000004
101.30000000000001,12146.52217314337,23351.02194000001
101.4,12163.828939008086,23417.206880000005
101.5,12181.1357048728,23483.5175
101.6,12198.442470737515,23549.953919999996
101.7,12215.749236602229,23616.516260000004
101.80000000000001,12233.056002466945,23683.20464000001
101.9,12250.362768331659,23750.019180000007
102.0,12267.669534196373,23816.96
102.1,12284.976300061087,23884.027219999996
102.2,12302.283065925803,23951.220960000002
102.30000000000001,12319.589831790518,24018.541340000007
102.4,12336.896597655232,24085.988480000007
102.5,12354.203363519946,24153.5625
102.6,12371.510129384662,24221.263519999997
102.7,12388.816895249376,24289.091660000002
102.80000000000001,12406.12366111409,24357.047040000005
102.9,12423.430426978804,24425.129780000007
103.0,12440.737192843519,24493.34
103.1,12458.043958708235,24561.677819999994
103.2,12475.350724572949,24630.143360000002
103.30000000000001,12492.657490437663,24698.736740000008
103.4,12509.964256302377,24767.458080000008
103.5,12527.271022167093,24836.307500000003
103.6,12544.577788031807,24905.285119999997
103.7,12561.884553896522,24974.391060000005
103.80000000000001,12579.191319761236,25043.625440000007
103.9,12596.498085625952,25112.988380000006
104.0,12613.804851490666,25182.48
104.1,12631.11161735538,25252.10042
104.2,12648.418383220094,25321.849759999997
104.30000000000001,12665.72514908481,25391.72814000001
104.4,12683.031914949524,25461.73568
104.5,12700.338680814239,25531.8725
104.6,12717.645446678953,25602.13872
104.7,12734.952212543669,25672.534460000003
104.80000000000001,12752.258978408383,25743.05984000001
104.9,12769.565744273097,25813.714980000004
105.0,12786.872510137811,25884.5
105.1,12804.179276002526,25955.415019999997
105.2,12821.486041867242,26026.46016
105.30000000000001,12838.792807731956,26097.63554000001
105.4,12856.09957359667,26168.941280000006
105.5,12873.406339461384,26240.3775
105.6,12890.7131053261,26311.94432
105.7,12908.019871190814,26383.641860000003
105.80000000000001,12925.326637055528,26455.47024000001
105.9,12942.633402920243,26527.429580000004
106.0,12959.940168784959,26599.52
106.1,12977.246934649673,26671.741619999997
106.2,12994.553700514387,26744.094560000005
106.30000000000001,13011.860466379101,26816.57894000001
106.4,13029.167232243817,26889.194880000003
106.5,13046.473998108531,26961.9425
106.6,13063.780763973245,27034.821919999995
106.7,13081.08752983796,27107.83326
106.80000000000001,13098.394295702674,27180.97664000001
106.9,13115.70106156739,27254.252180000007
107.0,13133.007827432104,27327.66
107.1,13150.314593296818,27401.200219999995
107.2,13167.621359161532,27474.87296
107.30000000000001,13184.928125026248,27548.67834000001
107.4,13202.234890890963,27622.616480000004
107.5,13219.541656755677,27696.6875
107.6,13236.848422620391,27770.891519999997
107.7,13254.155188485107,27845.22866
107.80000000000001,13271.461954349821,27919.69904000001
107.9,13288.768720214535,27994.30278
108.0,13306.07548607925,28069.04
108.1,13323.382251943965,28143.910819999997
108.2,13340.68901780868,28218.915360000003
108.30000000000001,13357.995783673394,28294.053740000014
108.4,13375.302549538108,28369.326080000006
108.5,13392.609315402822,28444.732500000002
108.6,13409.916081267538,28520.273119999998
108.7,13427.222847132252,28595.94806
108.80000000000001,13444.529612996967,28671.75744000001
108.9,13461.83637886168,28747.701380000006
109.0,13479.143144726397,28823.780000000002
109.1,13496.44991059111,28899.99342
109.2,13513.756676455825,28976.341760000003
109.30000000000001,13531.06344232054,29052.825140000004
109.4,13548.370208185255,29129.443680000004
109.5,13565.67697404997,29206.1975
109.6,13582.983739914684,29283.086719999996
109.7,13600.290505779398,29360.111460000004
109.80000000000001,13617.597271644114,29437.27184000001
109.9,13634.904037508828,29514.567980000003
110.0,13652.210803373542,29592.0
110.1,13669.517569238256,29669.568019999995
110.2,13686.824335102972,29747.272160000004
110.30000000000001,13704.131100967687,29825.11254000001
110.4,13721.4378668324,29903.089280000007
110.5,13738.744632697115,29981.2025
110.6,13756.051398561829,30059.452319999997
110.7,13773.358164426545,30137.838860000003
110.80000000000001,13790.66493029126,30216.362240000013
110.9,13807.971696155973,30295.022580000004
111.0,13825.278462020688,30373.82
111.1,13842.585227885404,30452.754619999996
111.2,13859.891993750118,30531.82656
111.30000000000001,13877.198759614832,30611.03594000001
111.4,13894.505525479546,30690.382880000005
111.5,13911.812291344262,30769.8675
111.6,13929.119057208976,30849.489919999996
111.7,13946.42582307369,30929.250260000004
111.80000000000001,13963.732588938405,31009.14864000001
111.9,13981.03935480312,31089.185180000004
112.0,13998.346120667835,31169.36
112.1,14015.652886532549,31249.673219999993
112.2,14032.959652397263,31330.12496
112.30000000000001,14050.266418261977,31410.71534000001
112.4,14067.573184126693,31491.444480000006
112.5,14084.879949991408,31572.3125
112.6,14102.186715856122,31653.319519999994
112.7,14119.493481720836,31734.465660000005
112.80000000000001,14136.800247585552,31815.75104000001
112.9,14154.107013450266,31897.175780000005
113.0,14171.41377931498,31978.74
113.1,14188.720545179694,32060.443819999997
113.2,14206.02731104441,32142.287360000002
113.30000000000001,14223.334076909125,32224.270740000007
113.4,14240.640842773839,32306.394080000005
113.5,14257.947608638553,32388.6575
113.6,14275.254374503269,32471.06112
113.7,14292.561140367983,32553.60506
113.80000000000001,14309.867906232697,32636.289440000008
113.9,14327.174672097412,32719.114380000003
114.0,14344.481437962126,32802.08
114.10000000000001,14361.788203826842,32885.186420000005
114.2,14379.094969691556,32968.43376000001
114.3,14396.40173555627,33051.822140000004
114.4,14413.708501420984,33135.35168000001
114.5,14431.0152672857,33219.0225
114.60000000000001,14448.322033150414,33302.83472000001
114.7,14465.628799015129,33386.78846
114.8,14482.935564879843,33470.883839999995
114.9,14500.242330744559,33555.12098000001
115.0,14517.549096609273,33639.5
115.10000000000001,14534.855862473987,33724.02102000001
115.2,14552.162628338701,33808.684160000004
115.3,14569.469394203417,33893.489539999995
115.4,14586.776160068132,33978.437280000006
115.5,14604.082925932846,34063.527500000004
115.60000000000001,14621.38969179756,34148.76032000001
115.7,14638.696457662276,34234.13586
115.8,14656.00322352699,34319.65424
115.9,14673.309989391704,34405.31558
116.0,14690.616755256418,34491.12
116.10000000000001,14707.923521121133,34577.06762000001
116.2,14725.230286985849,34663.15856
116.3,14742.537052850563,34749.39294
116.4,14759.843818715277,34835.770880000004
116.5,14777.150584579991,34922.2925
116.60000000000001,14794.457350444707,35008.95792000001
116.7,14811.764116309421,35095.76726000001
116.8,14829.070882174135,35182.72064
116.9,14846.37764803885,35269.81818
117.0,14863.684413903566,35357.060000000005
117.10000000000001,14880.99117976828,35444.44622000001
117.2,14898.297945632994,35531.97696
117.3,14915.604711497708,35619.65234
117.4,14932.911477362424,35707.472480000004
117.5,14950.218243227138,35795.4375
117.60000000000001,14967.525009091853,35883.54752000001
117.7,14984.831774956567,35971.80266
117.8,15002.138540821281,36060.20304
117.9,15019.445306685997,36148.74878000001
118.0,15036.752072550711,36237.44
118.10000000000001,15054.058838415425,36326.276820000014
118.2,15071.36560428014,36415.259360000004
118.3,15088.672370144855,36504.387740000006
118.4,15105.97913600957,36593.66208
118.5,15123.285901874284,36683.0825
118.60000000000001,15140.592667738998,36772.64912000001
118.7,15157.899433603714,36862.36206000001
118.8,15175.206199468428,36952.22144
118.9,15192.512965333142,37042.22738000001
119.0,15209.819731197857,37132.38
119.10000000000001,15227.126497062573,37222.67942000001
119.2,15244.433262927287,37313.12576
119.3,15261.740028792,37403.719139999994
119.4,15279.046794656715,37494.45968000001
119.5,15296.35356052143,37585.3475
119.60000000000001,15313.660326386145,37676.38272000001
119.7,15330.96709225086,37767.565460000005
119.8,15348.273858115574,37858.895840000005
119.9,15365.580623980288,37950.373980000004
120.0,15382.887389845004,38042.0
120.10000000000001,15400.194155709718,38133.77402000001
120.2,15417.500921574432,38225.69616
120.3,15434.807687439146,38317.76654
120.4,15452.114453303862,38409.98528000001
