x,y_pred,y_true_trend
64.8,3251.0342115204753,6607.76384
64.9,3251.0342115204753,6636.090980000002
65.0,3251.0342115204753,6664.5
65.1,3251.0342115204753,6692.991019999999
65.2,3251.0342115204753,6721.56416
65.3,3251.0342115204753,6750.21954
65.4,3251.0342115204753,6778.957280000002
65.5,3251.0342115204753,6807.7775
65.6,3251.0342115204753,6836.680319999998
65.7,3251.0342115204753,6865.665860000001
65.8,3251.0342115204753,6894.73424
65.9,3251.0342115204753,6923.885580000001
66.0,3251.0342115204753,6953.12
66.1,3251.0342115204753,6982.437619999998
66.2,3251.0342115204753,7011.838560000001
66.3,3251.0342115204753,7041.322939999999
66.4,3251.0342115204753,7070.890880000002
66.5,3251.0342115204753,7100.5425
66.6,3251.0342115204753,7130.277919999999
66.7,3251.0342115204753,7160.097260000001
66.8,3251.0342115204753,7190.00064
66.9,3251.0342115204753,7219.988180000002
67.0,3251.0342115204753,7250.06
67.1,3251.0342115204753,7280.216219999999
67.2,3251.0342115204753,7310.456960000001
67.3,3251.0342115204753,7340.782339999999
67.4,3251.0342115204753,7371.192480000002
67.5,3251.0342115204753,7401.6875
67.6,3251.0342115204753,7432.2675199999985
67.7,3251.0342115204753,7462.932660000002
67.8,3251.0342115204753,7493.68304
67.9,3251.0342115204753,7524.518780000002
68.0,3251.0342115204753,7555.4400000000005
68.1,3251.0342115204753,7586.446819999998
68.2,3251.0342115204753,7617.539360000002
68.3,3251.0342115204753,7648.717739999999
68.4,3251.0342115204753,7679.9820800000025
68.5,3251.0342115204753,7711.3324999999995
68.6,3251.0342115204753,7742.769119999998
68.7,3251.0342115204753,7774.292060000001
68.8,3251.0342115204753,7805.90144
68.9,3251.0342115204753,7837.597380000002
69.0,3251.0342115204753,7869.38
69.1,3251.0342115204753,7901.249419999998
69.2,3251.0342115204753,7933.205760000001
69.3,3251.0342115204753,7965.24914
69.4,3251.0342115204753,7997.379680000002
69.5,3251.0342115204753,8029.597500000001
69.6,3251.0342115204753,8061.902719999998
69.7,3251.0342115204753,8094.295460000001
69.8,3251.0342115204753,8126.775839999999
69.9,3251.0342115204753,8159.343980000002
70.0,3251.0342115204753,8192.0
70.1,3251.0342115204753,8224.744019999998
70.2,3251.0342115204753,8257.57616
70.3,3251.0342115204753,8290.49654
70.4,3251.0342115204753,8323.505280000001
70.5,3251.0342115204753,8356.6025
70.6,3251.0342115204753,8389.788319999998
70.7,3251.0342115204753,8423.062860000002
70.8,3251.0342115204753,8456.42624
70.9,3251.0342115204753,8489.878580000002
71.0,3251.0342115204753,8523.42
71.1,3251.0342115204753,8557.050619999998
71.2,3251.0342115204753,8590.77056
71.3,3251.0342115204753,8624.57994
71.4,3251.0342115204753,8658.478880000002
71.5,3251.0342115204753,8692.4675
71.6,3251.0342115204753,8726.545919999999
71.7,3251.0342115204753,8760.71426
71.8,3251.0342115204753,8794.97264
71.9,3251.0342115204753,8829.321180000003
72.0,3251.0342115204753,8863.76
72.1,3251.0342115204753,8898.289219999999
72.2,3251.0342115204753,8932.90896
72.3,3251.0342115204753,8967.61934
72.4,3251.0342115204753,9002.420480000002
72.5,3251.0342115204753,9037.3125
72.6,3251.0342115204753,9072.295519999998
72.7,3251.0342115204753,9107.36966
72.8,3251.0342115204753,9142.535039999999
72.9,3251.0342115204753,9177.791780000003
73.0,3251.0342115204753,9213.14
73.1,3251.0342115204753,9248.579819999997
73.2,3251.0342115204753,9284.111360000003
73.3,3251.0342115204753,9319.73474
73.4,3251.0342115204753,9355.450080000002
73.5,3251.0342115204753,9391.2575
73.6,3251.0342115204753,9427.15712
73.7,3251.0342115204753,9463.149060000002
73.8,3251.0342115204753,9499.233439999998
73.9,3251.0342115204753,9535.410380000003
74.0,3251.0342115204753,9571.68
74.1,3251.0342115204753,9608.042419999998
74.2,3251.0342115204753,9644.497760000002
74.3,3251.0342115204753,9681.046139999999
74.4,3251.0342115204753,9717.687680000003
74.5,3251.0342115204753,9754.422499999999
74.6,3251.0342115204753,9791.250719999998
74.7,3251.0342115204753,9828.172460000002
74.8,3251.0342115204753,9865.187839999999
74.9,3251.0342115204753,9902.296980000003
75.0,3251.0342115204753,9939.5
75.1,3251.0342115204753,9976.79702
75.2,3251.0342115204753,10014.18816
75.3,3251.0342115204753,10051.67354
75.4,3251.0342115204753,10089.25328
75.5,3251.0342115204753,10126.9275
75.6,3251.0342115204753,10164.69632
75.7,3251.0342115204753,10202.559860000001
75.8,3251.0342115204753,10240.51824
75.9,3251.0342115204753,10278.571580000003
76.0,3251.0342115204753,10316.720000000001
76.1,3251.0342115204753,10354.963619999999
76.2,3251.0342115204753,10393.302560000002
76.3,3251.0342115204753,10431.736939999999
76.4,3251.0342115204753,10470.266880000003
76.5,3251.0342115204753,10508.892500000002
76.6,3251.0342115204753,10547.61392
76.7,3251.0342115204753,10586.431260000001
76.8,3251.0342115204753,10625.344639999998
76.9,3251.0342115204753,10664.354180000002
77.0,3251.0342115204753,10703.46
77.1,3251.0342115204753,10742.662219999998
77.2,3251.0342115204753,10781.960960000002
77.3,3251.0342115204753,10821.356339999998
77.4,3251.0342115204753,10860.848480000002
77.5,3251.0342115204753,10900.4375
77.6,3251.0342115204753,10940.123519999997
77.7,3251.0342115204753,10979.906660000002
77.8,3251.0342115204753,11019.787039999997
77.9,3251.0342115204753,11059.764780000003
78.0,3251.0342115204753,11099.84
78.1,3251.0342115204753,11140.012819999998
78.2,3251.0342115204753,11180.283360000001
78.3,3251.0342115204753,11220.65174
78.4,3251.0342115204753,11261.118080000002
78.5,3251.0342115204753,11301.6825
78.6,3251.0342115204753,11342.345119999998
78.7,3251.0342115204753,11383.106060000002
78.8,3251.0342115204753,11423.96544
78.9,3251.0342115204753,11464.923380000004
79.0,3251.0342115204753,11505.980000000001
79.1,3251.0342115204753,11547.135419999999
79.2,3251.0342115204753,11588.389760000002
79.3,3251.0342115204753,11629.743139999999
79.4,3251.0342115204753,11671.195680000004
79.5,3251.0342115204753,11712.747500000001
79.6,3251.0342115204753,11754.398719999997
79.7,3251.0342115204753,11796.14946
79.8,3251.0342115204753,11837.999839999999
79.9,3251.0342115204753,11879.949980000001
80.0,3251.0342115204753,11922.0
80.1,3251.0342115204753,11964.150019999997
80.2,3251.0342115204753,12006.400160000001
80.3,3251.0342115204753,12048.75054
80.4,3251.0342115204753,12091.201280000003
80.5,3251.0342115204753,12133.752499999999
80.6,3251.0342115204753,12176.404319999998
80.7,3251.0342115204753,12219.156860000001
80.8,3251.0342115204753,12262.01024
80.9,3251.0342115204753,12304.964580000003
81.0,3251.0342115204753,12348.02
81.1,3251.0342115204753,12391.176619999998
81.2,3251.0342115204753,12434.434560000002
81.3,3251.0342115204753,12477.793939999998
81.4,3251.0342115204753,12521.254880000002
81.5,3251.0342115204753,12564.817500000001
81.6,3251.0342115204753,12608.481919999998
81.7,3251.0342115204753,12652.24826
81.8,3251.0342115204753,12696.116639999998
81.9,3251.0342115204753,12740.087180000002
82.0,3251.0342115204753,12784.16
82.1,3251.0342115204753,12828.335219999997
82.2,3251.0342115204753,12872.61296
82.30000000000001,3251.0342115204753,12916.993340000005
82.4,3251.0342115204753,12961.476480000005
82.5,3251.0342115204753,13006.0625
82.6,3251.0342115204753,13050.751519999998
82.7,3251.0342115204753,13095.543660000001
82.80000000000001,3251.0342115204753,13140.439040000005
82.9,3251.0342115204753,13185.437780000002
83.0,3251.0342115204753,13230.54
83.1,3251.0342115204753,13275.745819999996
83.2,3251.0342115204753,13321.05536
83.30000000000001,3251.0342115204753,13366.468740000006
83.4,3251.0342115204753,13411.986080000004
83.5,3251.0342115204753,13457.6075
83.6,3251.0342115204753,13503.333119999998
83.7,3251.0342115204753,13549.16306
83.80000000000001,3251.0342115204753,13595.097440000005
83.9,3251.0342115204753,13641.136380000004
84.0,3251.0342115204753,13687.28
84.1,3251.0342115204753,13733.528419999997
84.2,3251.0342115204753,13779.881760000002
84.30000000000001,3251.0342115204753,13826.340140000004
84.4,3251.0342115204753,13872.903680000003
84.5,3251.0342115204753,13919.572500000002
84.6,3251.0342115204753,13966.346719999998
84.7,3251.0342115204753,14013.226460000002
84.80000000000001,3251.0342115204753,14060.211840000005
84.9,3251.0342115204753,14107.302980000004
85.0,3251.0342115204753,14154.5
85.1,3251.0342115204753,14201.803019999998
85.2,3251.0342115204753,14249.212160000003
85.30000000000001,3251.0342115204753,14296.727540000007
85.4,3251.0342115204753,14344.349280000004
85.5,3251.0342115204753,14392.0775
85.6,3251.0342115204753,14439.912319999996
85.7,3251.0342115204753,14487.853860000003
85.80000000000001,3251.0342115204753,14535.902240000007
85.9,3251.0342115204753,14584.057580000002
86.0,3251.0342115204753,14632.320000000002
86.1,3251.0342115204753,14680.689619999997
86.2,3251.0342115204753,14729.166560000001
86.30000000000001,3251.0342115204753,14777.750940000005
86.4,3251.0342115204753,14826.442880000002
86.5,3251.0342115204753,14875.2425
86.6,3251.0342115204753,14924.149919999998
86.7,3251.0342115204753,14973.165260000002
86.80000000000001,3251.0342115204753,15022.288640000004
86.9,3251.0342115204753,15071.520180000003
87.0,3251.0342115204753,15120.86
87.1,3251.0342115204753,15170.308219999997
87.2,3251.0342115204753,15219.864960000003
87.30000000000001,3251.0342115204753,15269.530340000005
87.4,3251.0342115204753,15319.304480000004
87.5,3251.0342115204753,15369.1875
87.6,3251.0342115204753,15419.179519999998
87.7,3251.0342115204753,15469.28066
87.80000000000001,3251.0342115204753,15519.491040000004
87.9,3251.0342115204753,15569.810780000003
88.0,3251.0342115204753,15620.240000000002
88.1,3251.0342115204753,15670.778819999998
88.2,3251.0342115204753,15721.427360000003
88.30000000000001,3251.0342115204753,15772.185740000004
88.4,3251.0342115204753,15823.054080000004
88.5,3251.0342115204753,15874.032500000001
88.6,3251.0342115204753,15925.121119999998
88.7,3251.0342115204753,15976.320060000004
88.80000000000001,3251.0342115204753,16027.629440000008
88.9,3251.0342115204753,16079.049380000004
89.0,3251.0342115204753,16130.580000000002
89.1,3251.0342115204753,16182.221419999998
89.2,3251.0342115204753,16233.97376
89.30000000000001,3251.0342115204753,16285.837140000007
89.4,3251.0342115204753,16337.811680000004
89.5,3251.0342115204753,16389.8975
89.6,3251.0342115204753,16442.094719999994
89.7,3251.0342115204753,16494.40346
89.80000000000001,3251.0342115204753,16546.82384000001
89.9,3251.0342115204753,16599.355980000004
90.0,3251.0342115204753,16652.0
90.1,3251.0342115204753,16704.756019999997
90.2,3251.0342115204753,16757.624160000003
90.30000000000001,3251.0342115204753,16810.604540000008
90.4,3251.0342115204753,16863.69728
90.5,3251.0342115204753,16916.9025
90.6,3251.0342115204753,16970.220319999997
90.7,3251.0342115204753,17023.65086
90.80000000000001,3251.0342115204753,17077.194240000008
90.9,3251.0342115204753,17130.850580000002
91.0,3251.0342115204753,17184.62
91.1,3251.0342115204753,17238.502619999996
91.2,3251.0342115204753,17292.49856
91.30000000000001,3251.0342115204753,17346.607940000005
91.4,3251.0342115204753,17400.830880000005
91.5,3251.0342115204753,17455.1675
91.6,3251.0342115204753,17509.617919999997
91.7,3251.0342115204753,17564.18226
91.80000000000001,3251.0342115204753,17618.860640000006
91.9,3251.0342115204753,17673.653180000005
92.0,3251.0342115204753,17728.56
92.1,3251.0342115204753,17783.58122
92.2,3251.0342115204753,17838.71696
92.30000000000001,3251.0342115204753,17893.967340000007
92.4,3251.0342115204753,17949.332480000005
92.5,3251.0342115204753,18004.8125
92.6,3251.0342115204753,18060.407519999997
92.7,3251.0342115204753,18116.117660000004
92.80000000000001,3251.0342115204753,18171.943040000006
92.9,3251.0342115204753,18227.883780000004
93.0,3251.0342115204753,18283.940000000002
93.1,3251.0342115204753,18340.111819999995
93.2,3251.0342115204753,18396.399360000003
93.30000000000001,3251.0342115204753,18452.802740000006
93.4,3251.0342115204753,18509.322080000005
93.5,3251.0342115204753,18565.9575
93.6,3251.0342115204753,18622.709119999996
93.7,3251.0342115204753,18679.577060000003
93.80000000000001,3251.0342115204753,18736.56144000001
93.9,3251.0342115204753,18793.662380000005
94.0,3251.0342115204753,18850.88
94.1,3251.0342115204753,18908.214419999997
94.2,3251.0342115204753,18965.66576
94.30000000000001,3251.0342115204753,19023.234140000004
94.4,3251.0342115204753,19080.919680000006
94.5,3251.0342115204753,19138.7225
94.6,3251.0342115204753,19196.642719999996
94.7,3251.0342115204753,19254.68046
94.80000000000001,3251.0342115204753,19312.835840000007
94.9,3251.0342115204753,19371.108980000005
95.0,3251.0342115204753,19429.5
95.1,3251.0342115204753,19488.009019999994
95.2,3251.0342115204753,19546.636160000002
95.30000000000001,3251.0342115204753,19605.381540000006
95.4,3251.0342115204753,19664.245280000003
95.5,3251.0342115204753,19723.2275
95.6,3251.0342115204753,19782.328319999997
95.7,3251.0342115204753,19841.547860000002
95.80000000000001,3251.0342115204753,19900.88624000001
95.9,3251.0342115204753,19960.343580000004
96.0,3251.0342115204753,20019.920000000002
96.1,3251.0342115204753,20079.61562
96.2,3251.0342115204753,20139.43056
96.30000000000001,3251.0342115204753,20199.364940000007
96.4,3251.0342115204753,20259.418880000005
96.5,3251.0342115204753,20319.592500000002
96.6,3251.0342115204753,20379.88592
96.7,3251.0342115204753,20440.299260000003
96.80000000000001,3251.0342115204753,20500.832640000004
96.9,3251.0342115204753,20561.486180000004
97.0,3251.0342115204753,20622.26
97.1,3251.0342115204753,20683.154219999997
97.2,3251.0342115204753,20744.168960000003
97.30000000000001,3251.0342115204753,20805.30434000001
97.4,3251.0342115204753,20866.56048
97.5,3251.0342115204753,20927.9375
97.6,3251.0342115204753,20989.435519999995
97.7,3251.0342115204753,21051.05466
97.80000000000001,3251.0342115204753,21112.795040000008
97.9,3251.0342115204753,21174.656780000005
98.0,3251.0342115204753,21236.64
98.1,3251.0342115204753,21298.74482
98.2,3251.0342115204753,21360.971360000003
98.30000000000001,3251.0342115204753,21423.319740000006
98.4,3251.0342115204753,21485.790080000002
98.5,3251.0342115204753,21548.3825
98.6,3251.0342115204753,21611.097119999995
98.7,3251.0342115204753,21673.934060000003
98.80000000000001,3251.0342115204753,21736.893440000007
98.9,3251.0342115204753,21799.975380000003
99.0,3251.0342115204753,21863.18
99.1,3251.0342115204753,21926.507419999998
99.2,3251.0342115204753,21989.957760000005
99.30000000000001,3251.0342115204753,22053.53114000001
99.4,3251.0342115204753,22117.227680000004
99.5,3251.0342115204753,22181.0475
99.6,3251.0342115204753,22244.990719999998
99.7,3251.0342115204753,22309.057460000004
99.80000000000001,3251.0342115204753,22373.247840000007
99.9,3251.0342115204753,22437.561980000006
100.0,3251.0342115204753,22502.0
100.1,3251.0342115204753,22566.562019999998
100.2,3251.0342115204753,22631.248160000003
100.30000000000001,3251.0342115204753,22696.05854000001
100.4,3251.0342115204753,22760.993280000002
100.5,3251.0342115204753,22826.052499999998
100.6,3251.0342115204753,22891.236319999996
100.7,3251.0342115204753,22956.54486
100.80000000000001,3251.0342115204753,23021.978240000008
100.9,3251.0342115204753,23087.536580000004
101.0,3251.0342115204753,23153.22
101.1,3251.0342115204753,23219.028619999994
101.2,3251.0342115204753,23284.962560000004
101.30000000000001,3251.0342115204753,23351.02194000001
101.4,3251.0342115204753,23417.206880000005
101.5,3251.0342115204753,23483.5175
101.6,3251.0342115204753,23549.953919999996
101.7,3251.0342115204753,23616.516260000004
101.80000000000001,3251.0342115204753,23683.20464000001
101.9,3251.0342115204753,23750.019180000007
102.0,3251.0342115204753,23816.96
102.1,3251.0342115204753,23884.027219999996
102.2,3251.0342115204753,23951.220960000002
102.30000000000001,3251.0342115204753,24018.541340000007
102.4,3251.0342115204753,24085.988480000007
102.5,3251.0342115204753,24153.5625
102.6,3251.0342115204753,24221.263519999997
102.7,3251.0342115204753,24289.091660000002
102.80000000000001,3251.0342115204753,24357.047040000005
102.9,3251.0342115204753,24425.129780000007
103.0,3251.0342115204753,24493.34
103.1,3251.0342115204753,24561.677819999994
103.2,3251.0342115204753,24630.143360000002
103.30000000000001,3251.0342115204753,24698.736740000008
103.4,3251.0342115204753,24767.458080000008
103.5,3251.0342115204753,24836.307500000003
103.6,3251.0342115204753,24905.285119999997
103.7,3251.0342115204753,24974.391060000005
103.80000000000001,3251.0342115204753,25043.625440000007
103.9,3251.0342115204753,25112.988380000006
104.0,3251.0342115204753,25182.48
104.1,3251.0342115204753,25252.10042
104.2,3251.0342115204753,25321.849759999997
104.30000000000001,3251.0342115204753,25391.72814000001
104.4,3251.0342115204753,25461.73568
104.5,3251.0342115204753,25531.8725
104.6,3251.0342115204753,25602.13872
104.7,3251.0342115204753,25672.534460000003
104.80000000000001,3251.0342115204753,25743.05984000001
104.9,3251.0342115204753,25813.714980000004
105.0,3251.0342115204753,25884.5
105.1,3251.0342115204753,25955.415019999997
105.2,3251.0342115204753,26026.46016
105.30000000000001,3251.0342115204753,26097.63554000001
105.4,3251.0342115204753,26168.941280000006
105.5,3251.0342115204753,26240.3775
105.6,3251.0342115204753,26311.94432
105.7,3251.0342115204753,26383.641860000003
105.80000000000001,3251.0342115204753,26455.47024000001
105.9,3251.0342115204753,26527.429580000004
106.0,3251.0342115204753,26599.52
106.1,3251.0342115204753,26671.741619999997
106.2,3251.0342115204753,26744.094560000005
106.30000000000001,3251.0342115204753,26816.57894000001
106.4,3251.0342115204753,26889.194880000003
106.5,3251.0342115204753,26961.9425
106.6,3251.0342115204753,27034.821919999995
106.7,3251.0342115204753,27107.83326
106.80000000000001,3251.0342115204753,27180.97664000001
106.9,3251.0342115204753,27254.252180000007
107.0,3251.0342115204753,27327.66
107.1,3251.0342115204753,27401.200219999995
107.2,3251.0342115204753,27474.87296
107.30000000000001,3251.0342115204753,27548.67834000001
107.4,3251.0342115204753,27622.616480000004
107.5,3251.0342115204753,27696.6875
107.6,3251.0342115204753,27770.891519999997
107.7,3251.0342115204753,27845.22866
107.80000000000001,3251.0342115204753,27919.69904000001
107.9,3251.0342115204753,27994.30278
108.0,3251.0342115204753,28069.04
108.1,3251.0342115204753,28143.910819999997
108.2,3251.0342115204753,28218.915360000003
108.30000000000001,3251.0342115204753,28294.053740000014
108.4,3251.0342115204753,28369.326080000006
108.5,3251.0342115204753,28444.732500000002
108.6,3251.0342115204753,28520.273119999998
108.7,3251.0342115204753,28595.94806
108.80000000000001,3251.0342115204753,28671.75744000001
108.9,3251.0342115204753,28747.701380000006
109.0,3251.0342115204753,28823.780000000002
109.1,3251.0342115204753,28899.99342
109.2,3251.0342115204753,28976.341760000003
109.30000000000001,3251.0342115204753,29052.825140000004
109.4,3251.0342115204753,29129.443680000004
109.5,3251.0342115204753,29206.1975
109.6,3251.0342115204753,29283.086719999996
109.7,3251.0342115204753,29360.111460000004
109.80000000000001,3251.0342115204753,29437.27184000001
109.9,3251.0342115204753,29514.567980000003
110.0,3251.0342115204753,29592.0
110.1,3251.0342115204753,29669.568019999995
110.2,3251.0342115204753,29747.272160000004
110.30000000000001,3251.0342115204753,29825.11254000001
110.4,3251.0342115204753,29903.089280000007
110.5,3251.0342115204753,29981.2025
110.6,3251.0342115204753,30059.452319999997
110.7,3251.0342115204753,30137.838860000003
110.80000000000001,3251.0342115204753,30216.362240000013
110.9,3251.0342115204753,30295.022580000004
111.0,3251.0342115204753,30373.82
111.1,3251.0342115204753,30452.754619999996
111.2,3251.0342115204753,30531.82656
111.30000000000001,3251.0342115204753,30611.03594000001
111.4,3251.0342115204753,30690.382880000005
111.5,3251.0342115204753,30769.8675
111.6,3251.0342115204753,30849.489919999996
111.7,3251.0342115204753,30929.250260000004
111.80000000000001,3251.0342115204753,31009.14864000001
111.9,3251.0342115204753,31089.185180000004
112.0,3251.0342115204753,31169.36
112.1,3251.0342115204753,31249.673219999993
112.2,3251.0342115204753,31330.12496
112.30000000000001,3251.0342115204753,31410.71534000001
112.4,3251.0342115204753,31491.444480000006
112.5,3251.0342115204753,31572.3125
112.6,3251.0342115204753,31653.319519999994
112.7,3251.0342115204753,31734.465660000005
112.80000000000001,3251.0342115204753,31815.75104000001
112.9,3251.0342115204753,31897.175780000005
113.0,3251.0342115204753,31978.74
113.1,3251.0342115204753,32060.443819999997
113.2,3251.0342115204753,32142.287360000002
113.30000000000001,3251.0342115204753,32224.270740000007
113.4,3251.0342115204753,32306.394080000005
113.5,3251.0342115204753,32388.6575
113.6,3251.0342115204753,32471.06112
113.7,3251.0342115204753,32553.60506
113.80000000000001,3251.0342115204753,32636.289440000008
113.9,3251.0342115204753,32719.114380000003
114.0,3251.0342115204753,32802.08
114.10000000000001,3251.0342115204753,32885.186420000005
114.2,3251.0342115204753,32968.43376000001
114.3,3251.0342115204753,33051.822140000004
114.4,3251.0342115204753,33135.35168000001
114.5,3251.0342115204753,33219.0225
114.60000000000001,3251.0342115204753,33302.83472000001
114.7,3251.0342115204753,33386.78846
114.8,3251.0342115204753,33470.883839999995
114.9,3251.0342115204753,33555.12098000001
115.0,3251.0342115204753,33639.5
115.10000000000001,3251.0342115204753,33724.02102000001
115.2,3251.0342115204753,33808.684160000004
115.3,3251.0342115204753,33893.489539999995
115.4,3251.0342115204753,33978.437280000006
115.5,3251.0342115204753,34063.527500000004
115.60000000000001,3251.0342115204753,34148.76032000001
115.7,3251.0342115204753,34234.13586
115.8,3251.0342115204753,34319.65424
115.9,3251.0342115204753,34405.31558
116.0,3251.0342115204753,34491.12
116.10000000000001,3251.0342115204753,34577.06762000001
116.2,3251.0342115204753,34663.15856
116.3,3251.0342115204753,34749.39294
116.4,3251.0342115204753,34835.770880000004
116.5,3251.0342115204753,34922.2925
116.60000000000001,3251.0342115204753,35008.95792000001
116.7,3251.0342115204753,35095.76726000001
116.8,3251.0342115204753,35182.72064
116.9,3251.0342115204753,35269.81818
117.0,3251.0342115204753,35357.060000000005
117.10000000000001,3251.0342115204753,35444.44622000001
117.2,3251.0342115204753,35531.97696
