x,y_pred,y_true_trend
56.1,4320.637248321079,4443.11162
56.2,4337.949772932548,4464.774560000001
56.3,4355.516699062176,4486.508939999999
56.4,4371.8100246049835,4508.31488
56.5,4390.102702250471,4530.1925
56.6,4407.129297617072,4552.14192
56.7,4423.78936233841,4574.163260000001
56.8,4442.531852706823,4596.25664
56.9,4458.276924083614,4618.42218
57.0,4475.894620097932,4640.66
57.1,4493.512214850822,4662.970220000001
57.2,4510.47082914615,4685.352960000001
57.3,4527.699883304429,4707.80834
57.4,4545.181525375039,4730.33648
57.5,4562.288911862886,4752.9375
57.6,4579.560229613361,4775.61152
57.7,4596.97140494414,4798.358660000001
57.8,4614.024852151465,4821.179039999999
57.9,4631.389177864492,4844.07278
58.0,4648.433162884438,4867.04
58.1,4666.182924137774,4890.08082
58.2,4682.6010766184045,4913.195360000001
58.3,4700.080704885498,4936.383739999999
58.4,4717.252990217306,4959.64608
58.5,4733.950539833688,4982.9825
58.6,4752.733967150939,5006.393120000001
58.7,4769.139044869331,5029.878060000001
58.8,4787.008944270904,5053.43744
58.9,4804.158145623053,5077.071379999999
59.0,4821.731212724943,5100.78
59.1,4838.319848051812,5124.56342
59.2,4855.632372663281,5148.42176
59.3,4873.199298792909,5172.355139999999
59.4,4889.492624335716,5196.36368
59.5,4907.785301981205,5220.4475
59.6,4924.811897347804,5244.60672
59.7,4941.471962069143,5268.8414600000015
59.8,4960.214452437556,5293.1518399999995
59.9,4975.959523814347,5317.53798
60.0,4993.577219828665,5342.0
60.1,5011.194814581555,5366.53802
60.2,5028.153428876883,5391.152160000001
60.3,5045.382483035162,5415.842539999999
60.4,5062.8641251057725,5440.609279999999
60.5,5079.97151159362,5465.4525
60.6,5097.242829344094,5490.3723199999995
60.7,5114.654004674873,5515.3688600000005
60.8,5131.707451882197,5540.44224
60.9,5149.071777595225,5565.5925799999995
61.0,5166.115762615172,5590.82
61.1,5183.865523868507,5616.1246200000005
61.2,5200.283676349138,5641.506560000002
61.3,5217.763304616231,5666.96594
61.4,5234.93558994804,5692.50288
61.5,5251.633139564421,5718.1175
61.6,5270.416566881672,5743.809920000001
61.7,5286.821644600064,5769.580260000001
61.8,5304.691544001637,5795.428639999999
61.9,5321.840745353786,5821.35518
62.0,5339.413812455677,5847.360000000001
62.1,5356.0024477825455,5873.443220000001
62.2,5373.314972394014,5899.604960000001
62.3,5390.881898523642,5925.845339999999
62.4,5407.175224066449,5952.1644799999995
62.5,5425.467901711937,5978.5625
62.6,5442.494497078537,6005.039520000001
62.7,5459.154561799876,6031.595660000001
62.8,5477.8970521682895,6058.23104
62.9,5493.642123545081,6084.94578
63.0,5511.259819559398,6111.740000000001
63.1,5528.877414312287,6138.6138200000005
63.2,5545.836028607616,6165.567360000001
63.3,5563.065082765896,6192.600739999999
63.4,5580.546724836506,6219.714080000001
63.5,5597.654111324353,6246.9075
63.6,5614.925429074828,6274.18112
63.7,5632.336604405606,6301.535060000001
63.8,5649.390051612931,6328.969439999999
63.9,5666.754377325959,6356.48438
64.0,5683.798362345905,6384.08
64.1,5701.548123599239,6411.756419999998
64.2,5717.966276079871,6439.513760000002
64.3,5735.445904346963,6467.352139999999
64.4,5752.618189678773,6495.271680000002
64.5,5769.315739295154,6523.2725
64.6,5788.0991666124055,6551.354719999998
64.7,5804.504244330797,6579.518460000001
64.8,5822.374143732371,6607.76384
64.9,5839.523345084519,6636.090980000002
65.0,5857.09641218641,6664.5
65.1,5873.685047513279,6692.991019999999
65.2,5890.997572124747,6721.56416
65.3,5908.5644982543745,6750.21954
65.4,5924.857823797182,6778.957280000002
65.5,5943.15050144267,6807.7775
65.6,5960.177096809271,6836.680319999998
65.7,5976.83716153061,6865.665860000001
65.8,5995.579651899023,6894.73424
65.9,6011.324723275813,6923.885580000001
66.0,6028.9424192901315,6953.12
66.1,6046.560014043021,6982.437619999998
66.2,6063.518628338349,7011.838560000001
66.3,6080.747682496629,7041.322939999999
66.4,6098.229324567239,7070.890880000002
66.5,6115.336711055085,7100.5425
66.6,6132.60802880556,7130.277919999999
66.7,6150.019204136339,7160.097260000001
66.8,6167.072651343664,7190.00064
66.9,6184.436977056692,7219.988180000002
67.0,6201.480962076638,7250.06
67.1,6219.2307233299725,7280.216219999999
67.2,6235.648875810603,7310.456960000001
67.3,6253.128504077697,7340.782339999999
67.4,6270.300789409506,7371.192480000002
67.5,6286.998339025888,7401.6875
67.6,6305.781766343139,7432.2675199999985
67.7,6322.18684406153,7462.932660000002
67.8,6340.056743463103,7493.68304
67.9,6357.205944815252,7524.518780000002
68.0,6374.779011917143,7555.4400000000005
68.1,6391.367647244012,7586.446819999998
68.2,6408.680171855481,7617.539360000002
68.3,6426.247097985108,7648.717739999999
68.4,6442.540423527915,7679.9820800000025
68.5,6460.8331011734035,7711.3324999999995
68.6,6477.859696540004,7742.769119999998
68.7,6494.519761261343,7774.292060000001
68.8,6513.262251629756,7805.90144
68.9,6529.007323006546,7837.597380000002
69.0,6546.625019020864,7869.38
69.1,6564.242613773754,7901.249419999998
69.2,6581.201228069082,7933.205760000001
69.3,6598.430282227362,7965.24914
69.4,6615.911924297971,7997.379680000002
69.5,6633.019310785819,8029.597500000001
69.6,6650.290628536293,8061.902719999998
69.7,6667.701803867072,8094.295460000001
69.8,6684.755251074397,8126.775839999999
69.9,6702.119576787425,8159.343980000002
70.0,6719.163561807371,8192.0
70.1,6736.913323060706,8224.744019999998
70.2,6753.331475541337,8257.57616
70.3,6770.81110380843,8290.49654
70.4,6787.9833891402395,8323.505280000001
70.5,6804.680938756621,8356.6025
70.6,6823.464366073871,8389.788319999998
70.7,6839.869443792263,8423.062860000002
70.8,6857.739343193836,8456.42624
70.9,6874.8885445459855,8489.878580000002
71.0,6892.461611647876,8523.42
71.1,6909.050246974745,8557.050619999998
71.2,6926.362771586213,8590.77056
71.3,6943.929697715841,8624.57994
71.4,6960.223023258648,8658.478880000002
71.5,6978.515700904137,8692.4675
71.6,6995.542296270737,8726.545919999999
71.7,7012.202360992076,8760.71426
71.8,7030.944851360488,8794.97264
71.9,7046.689922737279,8829.321180000003
72.0,7064.307618751597,8863.76
72.1,7081.925213504487,8898.289219999999
72.2,7098.883827799816,8932.90896
72.3,7116.112881958095,8967.61934
72.4,7133.594524028705,9002.420480000002
72.5,7150.701910516551,9037.3125
72.6,7167.973228267027,9072.295519999998
72.7,7185.384403597805,9107.36966
72.8,7202.43785080513,9142.535039999999
72.9,7219.802176518158,9177.791780000003
73.0,7236.846161538104,9213.14
73.1,7254.595922791438,9248.579819999997
73.2,7271.01407527207,9284.111360000003
73.3,7288.493703539163,9319.73474
73.4,7305.665988870973,9355.450080000002
73.5,7322.363538487354,9391.2575
73.6,7341.146965804604,9427.15712
73.7,7357.5520435229955,9463.149060000002
73.8,7375.4219429245695,9499.233439999998
73.9,7392.571144276719,9535.410380000003
74.0,7410.14421137861,9571.68
74.1,7426.732846705479,9608.042419999998
74.2,7444.045371316945,9644.497760000002
74.3,7461.612297446573,9681.046139999999
74.4,7477.905622989381,9717.687680000003
74.5,7496.19830063487,9754.422499999999
74.6,7513.22489600147,9791.250719999998
74.7,7529.884960722809,9828.172460000002
74.8,7548.627451091221,9865.187839999999
74.9,7564.372522468012,9902.296980000003
75.0,7581.99021848233,9939.5
75.1,7599.60781323522,9976.79702
75.2,7616.566427530549,10014.18816
75.3,7633.795481688829,10051.67354
75.4,7651.277123759437,10089.25328
75.5,7668.384510247284,10126.9275
75.6,7685.65582799776,10164.69632
75.7,7703.067003328539,10202.559860000001
75.8,7720.120450535864,10240.51824
75.9,7737.484776248892,10278.571580000003
76.0,7754.528761268836,10316.720000000001
76.1,7772.278522522171,10354.963619999999
76.2,7788.696675002803,10393.302560000002
76.3,7806.176303269896,10431.736939999999
76.4,7823.348588601706,10470.266880000003
76.5,7840.046138218087,10508.892500000002
76.6,7858.829565535337,10547.61392
76.7,7875.234643253729,10586.431260000001
76.8,7893.104542655303,10625.344639999998
76.9,7910.253744007452,10664.354180000002
77.0,7927.826811109343,10703.46
77.1,7944.415446436212,10742.662219999998
77.2,7961.727971047679,10781.960960000002
77.3,7979.294897177307,10821.356339999998
77.4,7995.588222720115,10860.848480000002
77.5,8013.880900365603,10900.4375
77.6,8030.907495732204,10940.123519999997
77.7,8047.567560453543,10979.906660000002
77.8,8066.310050821954,11019.787039999997
77.9,8082.055122198745,11059.764780000003
78.0,8099.672818213064,11099.84
78.1,8117.290412965954,11140.012819999998
78.2,8134.249027261282,11180.283360000001
78.3,8151.47808141956,11220.65174
78.4,8168.95972349017,11261.118080000002
78.5,8186.0671099780175,11301.6825
78.6,8203.338427728493,11342.345119999998
78.7,8220.749603059272,11383.106060000002
78.8,8237.803050266597,11423.96544
78.9,8255.167375979623,11464.923380000004
79.0,8272.21136099957,11505.980000000001
79.1,8289.961122252904,11547.135419999999
79.2,8306.379274733536,11588.389760000002
79.3,8323.85890300063,11629.743139999999
79.4,8341.03118833244,11671.195680000004
79.5,8357.728737948819,11712.747500000001
79.6,8376.51216526607,11754.398719999997
79.7,8392.917242984462,11796.14946
79.8,8410.787142386036,11837.999839999999
79.9,8427.936343738185,11879.949980000001
80.0,8445.509410840075,11922.0
80.1,8462.098046166944,11964.150019999997
80.2,8479.410570778411,12006.400160000001
80.3,8496.97749690804,12048.75054
80.4,8513.270822450848,12091.201280000003
80.5,8531.563500096336,12133.752499999999
80.6,8548.590095462938,12176.404319999998
80.7,8565.250160184274,12219.156860000001
80.8,8583.992650552687,12262.01024
80.9,8599.737721929478,12304.964580000003
81.0,8617.355417943798,12348.02
81.1,8634.973012696686,12391.176619999998
81.2,8651.931626992016,12434.434560000002
81.3,8669.160681150293,12477.793939999998
81.4,8686.642323220904,12521.254880000002
81.5,8703.74970970875,12564.817500000001
81.6,8721.021027459226,12608.481919999998
81.7,8738.432202790005,12652.24826
81.8,8755.48564999733,12696.116639999998
81.9,8772.849975710356,12740.087180000002
82.0,8789.893960730304,12784.16
82.1,8807.643721983637,12828.335219999997
82.2,8824.061874464269,12872.61296
82.30000000000001,8841.541502731363,12916.993340000005
82.4,8858.713788063173,12961.476480000005
82.5,8875.411337679552,13006.0625
82.6,8894.194764996802,13050.751519999998
82.7,8910.599842715195,13095.543660000001
82.80000000000001,8928.46974211677,13140.439040000005
82.9,8945.618943468919,13185.437780000002
83.0,8963.192010570809,13230.54
83.1,8979.780645897677,13275.745819999996
83.2,8997.093170509144,13321.05536
83.30000000000001,9014.660096638774,13366.468740000006
83.4,9030.953422181581,13411.986080000004
83.5,9049.246099827069,13457.6075
83.6,9066.27269519367,13503.333119999998
83.7,9082.932759915007,13549.16306
83.80000000000001,9101.67525028342,13595.097440000005
83.9,9117.42032166021,13641.136380000004
84.0,9135.038017674531,13687.28
84.1,9152.65561242742,13733.528419999997
84.2,9169.614226722748,13779.881760000002
84.30000000000001,9186.843280881027,13826.340140000004
84.4,9204.324922951637,13872.903680000003
84.5,9221.432309439484,13919.572500000002
84.6,9238.70362718996,13966.346719999998
84.7,9256.114802520739,14013.226460000002
84.80000000000001,9273.168249728062,14060.211840000005
84.9,9290.53257544109,14107.302980000004
85.0,9307.576560461037,14154.5
85.1,9325.32632171437,14201.803019999998
85.2,9341.744474195002,14249.212160000003
85.30000000000001,9359.224102462096,14296.727540000007
85.4,9376.396387793904,14344.349280000004
85.5,9393.093937410285,14392.0775
85.6,9411.877364727536,14439.912319999996
85.7,9428.282442445929,14487.853860000003
85.80000000000001,9446.152341847503,14535.902240000007
85.9,9463.301543199652,14584.057580000002
86.0,9480.87461030154,14632.320000000002
86.1,9497.46324562841,14680.689619999997
86.2,9514.775770239878,14729.166560000001
86.30000000000001,9532.342696369507,14777.750940000005
86.4,9548.636021912314,14826.442880000002
86.5,9566.928699557802,14875.2425
86.6,9583.955294924403,14924.149919999998
86.7,9600.61535964574,14973.165260000002
86.80000000000001,9619.357850014154,15022.288640000004
86.9,9635.102921390944,15071.520180000003
87.0,9652.720617405264,15120.86
87.1,9670.338212158153,15170.308219999997
87.2,9687.296826453481,15219.864960000003
87.30000000000001,9704.52588061176,15269.530340000005
87.4,9722.00752268237,15319.304480000004
87.5,9739.114909170217,15369.1875
87.6,9756.386226920693,15419.179519999998
87.7,9773.797402251472,15469.28066
87.80000000000001,9790.850849458795,15519.491040000004
87.9,9808.215175171823,15569.810780000003
88.0,9825.25916019177,15620.240000000002
88.1,9843.008921445104,15670.778819999998
88.2,9859.427073925735,15721.427360000003
88.30000000000001,9876.90670219283,15772.185740000004
88.4,9894.078987524637,15823.054080000004
88.5,9910.776537141019,15874.032500000001
88.6,9929.559964458269,15925.121119999998
88.7,9945.965042176662,15976.320060000004
88.80000000000001,9963.834941578236,16027.629440000008
88.9,9980.984142930383,16079.049380000004
89.0,9998.557210032273,16130.580000000002
89.1,10015.145845359144,16182.221419999998
89.2,10032.45836997061,16233.97376
89.30000000000001,10050.02529610024,16285.837140000007
89.4,10066.318621643048,16337.811680000004
89.5,10084.611299288534,16389.8975
89.6,10101.637894655136,16442.094719999994
89.7,10118.297959376474,16494.40346
89.80000000000001,10137.040449744887,16546.82384000001
89.9,10152.785521121677,16599.355980000004
90.0,10170.403217135998,16652.0
90.1,10188.020811888884,16704.756019999997
90.2,10204.979426184214,16757.624160000003
90.30000000000001,10222.208480342493,16810.604540000008
90.4,10239.690122413103,16863.69728
90.5,10256.79750890095,16916.9025
90.6,10274.068826651426,16970.220319999997
90.7,10291.480001982203,17023.65086
90.80000000000001,10308.533449189528,17077.194240000008
90.9,10325.897774902556,17130.850580000002
91.0,10342.941759922503,17184.62
91.1,10360.691521175837,17238.502619999996
91.2,10377.109673656469,17292.49856
91.30000000000001,10394.589301923561,17346.607940000005
91.4,10411.76158725537,17400.830880000005
91.5,10428.459136871752,17455.1675
91.6,10447.242564189002,17509.617919999997
91.7,10463.647641907395,17564.18226
91.80000000000001,10481.51754130897,17618.860640000006
91.9,10498.666742661117,17673.653180000005
92.0,10516.239809763007,17728.56
92.1,10532.828445089877,17783.58122
92.2,10550.140969701344,17838.71696
92.30000000000001,10567.707895830974,17893.967340000007
92.4,10584.001221373781,17949.332480000005
92.5,10602.293899019267,18004.8125
92.6,10619.32049438587,18060.407519999997
92.7,10635.980559107207,18116.117660000004
92.80000000000001,10654.72304947562,18171.943040000006
92.9,10670.46812085241,18227.883780000004
93.0,10688.085816866731,18283.940000000002
93.1,10705.703411619617,18340.111819999995
93.2,10722.662025914948,18396.399360000003
93.30000000000001,10739.891080073226,18452.802740000006
93.4,10757.372722143837,18509.322080000005
93.5,10774.480108631684,18565.9575
93.6,10791.751426382158,18622.709119999996
93.7,10809.162601712937,18679.577060000003
93.80000000000001,10826.216048920262,18736.56144000001
93.9,10843.58037463329,18793.662380000005
94.0,10860.624359653237,18850.88
94.1,10878.37412090657,18908.214419999997
94.2,10894.7922733872,18965.66576
94.30000000000001,10912.271901654294,19023.234140000004
94.4,10929.444186986104,19080.919680000006
94.5,10946.141736602485,19138.7225
94.6,10964.925163919735,19196.642719999996
94.7,10981.330241638128,19254.68046
94.80000000000001,10999.2001410397,19312.835840000007
94.9,11016.34934239185,19371.108980000005
95.0,11033.92240949374,19429.5
95.1,11050.51104482061,19488.009019999994
95.2,11067.823569432077,19546.636160000002
95.30000000000001,11085.390495561707,19605.381540000006
95.4,11101.683821104512,19664.245280000003
95.5,11119.97649875,19723.2275
95.6,11137.003094116602,19782.328319999997
95.7,11153.66315883794,19841.547860000002
95.80000000000001,11172.405649206354,19900.88624000001
95.9,11188.150720583144,19960.343580000004
96.0,11205.768416597462,20019.920000000002
96.1,11223.38601135035,20079.61562
96.2,11240.344625645681,20139.43056
96.30000000000001,11257.57367980396,20199.364940000007
96.4,11275.05532187457,20259.418880000005
96.5,11292.162708362417,20319.592500000002
96.6,11309.434026112891,20379.88592
96.7,11326.84520144367,20440.299260000003
96.80000000000001,11343.898648650995,20500.832640000004
96.9,11361.262974364023,20561.486180000004
97.0,11378.30695938397,20622.26
97.1,11396.056720637303,20683.154219999997
97.2,11412.474873117933,20744.168960000003
97.30000000000001,11429.954501385027,20805.30434000001
97.4,11447.126786716837,20866.56048
97.5,11463.824336333219,20927.9375
97.6,11482.607763650469,20989.435519999995
97.7,11499.012841368862,21051.05466
97.80000000000001,11516.882740770436,21112.795040000008
97.9,11534.031942122583,21174.656780000005
98.0,11551.605009224473,21236.64
98.1,11568.193644551344,21298.74482
98.2,11585.50616916281,21360.971360000003
98.30000000000001,11603.07309529244,21423.319740000006
98.4,11619.366420835247,21485.790080000002
98.5,11637.659098480734,21548.3825
98.6,11654.685693847336,21611.097119999995
98.7,11671.345758568674,21673.934060000003
98.80000000000001,11690.088248937087,21736.893440000007
98.9,11705.833320313877,21799.975380000003
99.0,11723.451016328198,21863.18
99.1,11741.068611081084,21926.507419999998
99.2,11758.027225376414,21989.957760000005
99.30000000000001,11775.256279534693,22053.53114000001
99.4,11792.737921605303,22117.227680000004
99.5,11809.84530809315,22181.0475
99.6,11827.116625843626,22244.990719999998
99.7,11844.527801174403,22309.057460000004
99.80000000000001,11861.581248381728,22373.247840000007
99.9,11878.945574094756,22437.561980000006
100.0,11895.989559114703,22502.0
100.1,11913.739320368037,22566.562019999998
100.2,11930.157472848668,22631.248160000003
100.30000000000001,11947.63710111576,22696.05854000001
100.4,11964.80938644757,22760.993280000002
100.5,11981.506936063952,22826.052499999998
100.6,12000.290363381202,22891.236319999996
100.7,12016.695441099595,22956.54486
100.80000000000001,12034.565340501169,23021.978240000008
100.9,12051.714541853316,23087.536580000004
101.0,12069.287608955206,23153.22
101.1,12085.876244282077,23219.028619999994
101.2,12103.188768893544,23284.962560000004
101.30000000000001,12120.755695023174,23351.02194000001
101.4,12137.049020565979,23417.206880000005
101.5,12155.341698211467,23483.5175
101.6,12172.368293578069,23549.953919999996
101.7,12189.028358299407,23616.516260000004
101.80000000000001,12207.77084866782,23683.20464000001
101.9,12223.51592004461,23750.019180000007
102.0,12241.133616058929,23816.96
102.1,12258.751210811817,23884.027219999996
102.2,12275.709825107147,23951.220960000002
102.30000000000001,12292.938879265426,24018.541340000007
102.4,12310.420521336036,24085.988480000007
102.5,12327.527907823884,24153.5625
102.6,12344.799225574357,24221.263519999997
102.7,12362.210400905136,24289.091660000002
102.80000000000001,12379.263848112461,24357.047040000005
102.9,12396.62817382549,24425.129780000007
103.0,12413.672158845437,24493.34
103.1,12431.42192009877,24561.677819999994
103.2,12447.8400725794,24630.143360000002
103.30000000000001,12465.319700846494,24698.736740000008
103.4,12482.491986178304,24767.458080000008
103.5,12499.189535794685,24836.307500000003
103.6,12517.972963111935,24905.285119999997
103.7,12534.378040830328,24974.391060000005
103.80000000000001,12552.2479402319,25043.625440000007
103.9,12569.39714158405,25112.988380000006
104.0,12586.97020868594,25182.48
104.1,12603.55884401281,25252.10042
104.2,12620.871368624277,25321.849759999997
104.30000000000001,12638.438294753907,25391.72814000001
104.4,12654.731620296712,25461.73568
104.5,12673.0242979422,25531.8725
104.6,12690.050893308802,25602.13872
104.7,12706.71095803014,25672.534460000003
104.80000000000001,12725.453448398554,25743.05984000001
104.9,12741.198519775344,25813.714980000004
105.0,12758.816215789662,25884.5
105.1,12776.43381054255,25955.415019999997
105.2,12793.39242483788,26026.46016
105.30000000000001,12810.62147899616,26097.63554000001
105.4,12828.10312106677,26168.941280000006
105.5,12845.210507554617,26240.3775
105.6,12862.48182530509,26311.94432
105.7,12879.89300063587,26383.641860000003
105.80000000000001,12896.946447843195,26455.47024000001
105.9,12914.310773556223,26527.429580000004
106.0,12931.35475857617,26599.52
106.1,12949.104519829503,26671.741619999997
106.2,12965.522672310133,26744.094560000005
106.30000000000001,12983.002300577227,26816.57894000001
106.4,13000.174585909037,26889.194880000003
106.5,13016.872135525418,26961.9425
106.6,13035.655562842669,27034.821919999995
106.7,13052.06064056106,27107.83326
106.80000000000001,13069.930539962634,27180.97664000001
106.9,13087.079741314783,27254.252180000007
107.0,13104.652808416673,27327.66
107.1,13121.241443743544,27401.200219999995
107.2,13138.55396835501,27474.87296
107.30000000000001,13156.120894484638,27548.67834000001
107.4,13172.414220027445,27622.616480000004
107.5,13190.706897672933,27696.6875
107.6,13207.733493039535,27770.891519999997
107.7,13224.393557760874,27845.22866
107.80000000000001,13243.136048129287,27919.69904000001
107.9,13258.881119506075,27994.30278
108.0,13276.498815520396,28069.04
108.1,13294.116410273284,28143.910819999997
108.2,13311.075024568614,28218.915360000003
108.30000000000001,13328.304078726893,28294.053740000014
108.4,13345.785720797503,28369.326080000006
108.5,13362.893107285348,28444.732500000002
108.6,13380.164425035824,28520.273119999998
108.7,13397.575600366603,28595.94806
108.80000000000001,13414.629047573928,28671.75744000001
108.9,13431.993373286956,28747.701380000006
109.0,13449.037358306903,28823.780000000002
109.1,13466.787119560235,28899.99342
109.2,13483.205272040866,28976.341760000003
109.30000000000001,13500.68490030796,29052.825140000004
109.4,13517.85718563977,29129.443680000004
109.5,13534.554735256152,29206.1975
109.6,13553.338162573402,29283.086719999996
109.7,13569.743240291793,29360.111460000004
109.80000000000001,13587.613139693367,29437.27184000001
109.9,13604.762341045516,29514.567980000003
110.0,13622.335408147406,29592.0
110.1,13638.924043474277,29669.568019999995
110.2,13656.236568085744,29747.272160000004
110.30000000000001,13673.803494215372,29825.11254000001
110.4,13690.096819758179,29903.089280000007
110.5,13708.389497403667,29981.2025
110.6,13725.416092770269,30059.452319999997
110.7,13742.076157491607,30137.838860000003
110.80000000000001,13760.81864786002,30216.362240000013
110.9,13776.563719236809,30295.022580000004
111.0,13794.181415251129,30373.82
111.1,13811.799010004017,30452.754619999996
111.2,13828.757624299347,30531.82656
111.30000000000001,13845.986678457626,30611.03594000001
111.4,13863.468320528234,30690.382880000005
111.5,13880.575707016082,30769.8675
111.6,13897.847024766557,30849.489919999996
111.7,13915.258200097336,30929.250260000004
111.80000000000001,13932.311647304661,31009.14864000001
111.9,13949.67597301769,31089.185180000004
112.0,13966.719958037635,31169.36
112.1,13984.469719290968,31249.673219999993
112.2,14000.8878717716,31330.12496
112.30000000000001,14018.367500038694,31410.71534000001
112.4,14035.539785370504,31491.444480000006
112.5,14052.237334986885,31572.3125
112.6,14071.020762304133,31653.319519999994
112.7,14087.425840022526,31734.465660000005
112.80000000000001,14105.2957394241,31815.75104000001
112.9,14122.44494077625,31897.175780000005
113.0,14140.01800787814,31978.74
113.1,14156.60664320501,32060.443819999997
113.2,14173.919167816475,32142.287360000002
113.30000000000001,14191.486093946105,32224.270740000007
113.4,14207.779419488912,32306.394080000005
113.5,14226.0720971344,32388.6575
113.6,14243.098692501002,32471.06112
113.7,14259.75875722234,32553.60506
113.80000000000001,14278.501247590752,32636.289440000008
113.9,14294.246318967542,32719.114380000003
114.0,14311.864014981862,32802.08
114.10000000000001,14329.48160973475,32885.186420000005
114.2,14346.44022403008,32968.43376000001
114.3,14363.66927818836,33051.822140000004
114.4,14381.150920258968,33135.35168000001
114.5,14398.258306746815,33219.0225
114.60000000000001,14415.52962449729,33302.83472000001
114.7,14432.94079982807,33386.78846
114.8,14449.994247035394,33470.883839999995
114.9,14467.358572748422,33555.12098000001
115.0,14484.402557768368,33639.5
115.10000000000001,14502.152319021701,33724.02102000001
115.2,14518.570471502333,33808.684160000004
115.3,14536.050099769427,33893.489539999995
115.4,14553.222385101237,33978.437280000006
115.5,14569.919934717618,34063.527500000004
115.60000000000001,14588.703362034867,34148.76032000001
115.7,14605.10843975326,34234.13586
115.8,14622.978339154834,34319.65424
115.9,14640.127540506983,34405.31558
116.0,14657.700607608873,34491.12
116.10000000000001,14674.289242935743,34577.06762000001
116.2,14691.601767547209,34663.15856
116.3,14709.168693676838,34749.39294
116.4,14725.462019219645,34835.770880000004
116.5,14743.754696865133,34922.2925
116.60000000000001,14760.781292231735,35008.95792000001
116.7,14777.441356953072,35095.76726000001
116.8,14796.183847321485,35182.72064
116.9,14811.928918698275,35269.81818
117.0,14829.546614712595,35357.060000000005
117.10000000000001,14847.164209465484,35444.44622000001
117.2,14864.122823760814,35531.97696
117.3,14881.35187791909,35619.65234
117.4,14898.833519989701,35707.472480000004
117.5,14915.940906477548,35795.4375
117.60000000000001,14933.212224228024,35883.54752000001
117.7,14950.623399558803,35971.80266
117.8,14967.676846766128,36060.20304
117.9,14985.041172479154,36148.74878000001
118.0,15002.085157499101,36237.44
118.10000000000001,15019.834918752435,36326.276820000014
118.2,15036.253071233066,36415.259360000004
118.3,15053.73269950016,36504.387740000006
118.4,15070.90498483197,36593.66208
118.5,15087.60253444835,36683.0825
118.60000000000001,15106.3859617656,36772.64912000001
118.7,15122.791039483993,36862.36206000001
118.8,15140.660938885567,36952.22144
118.9,15157.810140237716,37042.22738000001
119.0,15175.383207339606,37132.38
119.10000000000001,15191.971842666475,37222.67942000001
119.2,15209.284367277942,37313.12576
119.3,15226.851293407572,37403.719139999994
119.4,15243.144618950379,37494.45968000001
119.5,15261.437296595866,37585.3475
119.60000000000001,15278.463891962469,37676.38272000001
119.7,15295.123956683805,37767.565460000005
119.8,15313.866447052218,37858.895840000005
119.9,15329.611518429008,37950.373980000004
120.0,15347.229214443329,38042.0
120.10000000000001,15364.846809196217,38133.77402000001
120.2,15381.805423491547,38225.69616
120.3,15399.034477649824,38317.76654
120.4,15416.516119720434,38409.98528000001
